Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
18--13958,12/16/2018,7:43 PM,BRONSON AVE @ SUNNYSIDE AVE/UNIVERSITY RD - CA (0007209),7209,03 - At intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,1,0,0,1,02 - Minor,1,,1,,,367922.7178,5028091.725,45.38992043,-75.69385929,4380
18--14326,12/24/2018,8:15 PM,PORTAL ST btwn CAVENDISH RD & MOUNTBATTEN AVE (__3ZA83Z),__3ZA83Z,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,370307.2959,5028152.76,45.39025062,-75.66340093,4381
18--14410,12/27/2018,8:23 PM,ISLAND PARK DR @ RICHMOND RD (0002125),2125,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,364130.6874,5028867.557,45.39723273,-75.74218965,4382
18--13783,12/14/2018,1:46 PM,ST. LAURENT BLVD @ WALKLEY RD (0007653),7653,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373902.8413,5028046.982,45.38895333,-75.61750207,4383
18--13696,12/12/2018,8:33 PM,ST. LAURENT BLVD @ WALKLEY RD (0007653),7653,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373902.6541,5028046.615,45.38895005,-75.61750451,4384
18--13784,12/14/2018,1:48 PM,RIVERSIDE DR @ TREMBLAY RD/HWY417 IC117 RAMP52 (0010790),10790,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,04 - Freezing Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,2,0,0,0,01 - Minimal,1,1,,,,370802.0905,5031016.016,45.41596663,-75.65669933,4385
18--1387,1/27/2018,9:56 AM,CEDAR CREEK DR btwn HILLMAN MARSH WAY & HILLMAN MARSH WAY (__5GU06B),__5GU06B,01 - Non intersection,02 - Non-fatal injury,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,375642.7135,5020223.848,45.31839051,-75.59640621,4386
18--13959,12/16/2018,8:08 AM,TRIM RD btwn DEMETER ST & VALIN ST (__4BQAS8),__4BQAS8,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,386339.0495,5037673.66,45.47422769,-75.45711217,4387
18--14327,12/24/2018,8:17 PM,HIGHWAY 417 btwn HWY 417 ANDERSON IC104R61 & HWY 417 BOUNDARY IC96R16 (__3ZA2W5),__3ZA2W5,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,383729.8123,5025339.521,45.36355517,-75.49245491,4388
18--14046,12/18/2018,7:10 PM,CARLING AVE @ SCRIVENS ST (0002720),2720,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,359423.5291,5024258.429,45.35614302,-75.80281772,4389
18--14411,12/27/2018,8:40 PM,HWY417 IC118 RAMP76 btwn HIGHWAY 417 & HWY417 IC118 RAMP43 (__3ZAY9N),__3ZAY9N,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,369340.5356,5030998.118,45.41594193,-75.67537382,4390
18--14328,12/24/2018,9:02 AM,HAWTHORNE RD btwn DAVIDSON RD & LEITRIM RD (__3ZBPIY),__3ZBPIY,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,376974.901,5022859.374,45.34196808,-75.57903218,4391
18--14412,12/27/2018,9:01 AM,CARLING AVE @ KIRKWOOD AVE N (0002358),2358,03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,364275.6528,5027493.424,45.38485624,-75.74050384,4392
18--13697,12/12/2018,8:34 AM,BLAIR RD @ REGIONAL RD 174 S/OR174 IC112 RAMP15 (0012435),12435,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,374907.768,5032661.627,45.43037362,-75.60401365,4393
18--13870,12/14/2018,7:30 AM,HIGHWAY 417 btwn HWY417 IC124 RAMP55 & HWY417 IC124 RAMP65 (__3ZAZPV),__3ZAZPV,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,364586.0123,5027716.103,45.38683344,-75.73651398,4394
18--13785,12/14/2018,1:52 PM,HWY416 IC75A RAMP26 btwn HIGHWAY 417 & HIGHWAY 416 (__3ZAY4Y),__3ZAY4Y,01 - Non intersection,03 - P.D. only,99 - Other,04 - Freezing Rain,01 - Daylight,06 - Ice,10 - No control,,2,0,0,0,,0,,,,,358031.4022,5022783.481,45.34297845,-75.8207435,4395
18--14413,12/28/2018,1:02 PM,HWY 416 ACRES IC75R24 @ HOLLY ACRES RD (0005257),5257,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,358757.8054,5022868.595,45.34368881,-75.81146565,4396
18--13698,12/12/2018,8:36 AM,DORACK DR btwn BONTREY PL & RIDEAU VALLEY DR S (__3ZBOP1),__3ZBOP1,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,371513.5854,5001771.804,45.15276607,-75.6515414,4397
18--14047,12/18/2018,7:15 AM,BLAIR RD @ INNES RD (0004165),4165,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375578.6779,5031439.741,45.41931221,-75.59561598,4398
18--1396,1/28/2018,12:00 PM,FORTUNE DR btwn STE. AGATHE PK & ST. MORITZ CRT (__3ZA673),__3ZA673,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,379512.6064,5037226.362,45.47096698,-75.5444779,4399
18--13699,12/12/2018,8:39 PM,HUNTMAR DR btwn OLD CARP RD & BRADLEY SIDE RD (__3ZACWD),__3ZACWD,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,345287.3217,5022288.04,45.33937164,-75.98339652,4400
18--13786,12/14/2018,1:56 PM,RAMSAYVILLE RD btwn LEITRIM RD & EIGHTH LINE RD (__3ZBO27),__3ZBO27,01 - Non intersection,03 - P.D. only,07 - SMV other,04 - Freezing Rain,01 - Daylight,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,379500.0922,5022012.523,45.33408424,-75.54694242,4401
18--14414,12/28/2018,1:22 PM,HINCKS LANE @ RIVERSIDE DR (0011354),11354,03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,370166.6806,5030205.751,45.40873582,-75.66492447,4402
18--14048,12/18/2018,7:47 PM,HUNT CLUB RD @ BRIDLE PATH DR/DAZE ST (0008214),8214,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371291.7555,5023864.617,45.35157463,-75.6514069,4403
18--13871,12/14/2018,7:45 PM,HUNT CLUB RD/AIRPORT PKWY/HUNT CLUB RD RAMP 53 (0010853),10853,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,04 - Freezing Rain,07 - Dark,06 - Ice,02 - Stop sign,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,370950.5689,5023662.25,45.34978606,-75.65578785,4404
18--14329,12/24/2018,9:58 AM,JOHNSTON RD @ SOUTHGATE RD (0007060),7060,03 - At intersection,03 - P.D. only,05 - Turning movement,03 - Snow,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,371020.9743,5024941.6,45.3612906,-75.65471807,4405
18--13787,12/14/2018,10:05 PM,HWY416 IC75B RAMP25 btwn HWY416 IC75C RAMP24 & HWY417 IC131 RAMP55 (__3ZAY4O),__3ZAY4O,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,358601.3508,5022802.793,45.34310874,-75.81346912,4406
18--1433,1/29/2018,5:27 PM,HARMATTAN AVE/VENDEVALE AVE @ HUNTMAR DR (0010633),10633,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,350319.04,5016657.217,45.28839557,-75.91971409,4407
18--13872,12/14/2018,7:47 PM,ARMSTRONG ST @ PARKDALE AVE (0006267),6267,03 - At intersection,03 - P.D. only,02 - Angle,04 - Freezing Rain,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365090.6941,5029404.636,45.40198324,-75.72986327,4408
18--137,1/2/2018,7:36 PM,AVIATION PKWY btwn MONTREAL RD & LA CITE PRIV (2) (__3ZBPNZ),__3ZBPNZ,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,01 - Minimal,1,1,,,,372486.1429,5033281.846,45.43619261,-75.63487346,4409
18--13960,12/16/2018,9:45 AM,HIGHWAY 417 btwn HWY417 IC124 RAMP67 & HWY417 IC123 RAMP62 (__3ZA2YZ),__3ZA2YZ,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364668.9838,5027875.762,45.38826293,-75.73543513,4410
18--14415,12/28/2018,1:46 PM,AYLMER AVE @ BANK ST (0007222),7222,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368673.6666,5028729.55,45.39559129,-75.68418732,4411
18--14049,12/18/2018,8:34 PM,BAYSHORE DR btwn WOODRIDGE CRES S & BAYSHORE CS (__3ZAA4OB),__3ZAA4OB,01 - Non intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,359232.9202,5023510.779,45.34943049,-75.80533267,4412
18--13873,12/14/2018,7:47 PM,DUMAURIER AVE btwn ALENMEDE CRES & RAMSEY CRES (__3ZBOIH),__3ZBOIH,01 - Non intersection,03 - P.D. only,07 - SMV other,04 - Freezing Rain,07 - Dark,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,360023.4372,5023272.678,45.34722626,-75.79527152,4413
18--1370,1/27/2018,4:14 AM,REGIONAL ROAD 174 btwn OR174 IC105 RAMP25 & OR174 IC102 RAMP51 (__3ZA27G),__3ZA27G,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,380756.0844,5037760.983,45.47564293,-75.52849431,4414
18--13788,12/14/2018,10:30 AM,MAITLAND AVE btwn CAMEO DR & CLYDE AVE (__3ZA4I2),__3ZA4I2,01 - Non intersection,03 - P.D. only,07 - SMV other,04 - Freezing Rain,01 - Daylight,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,364229.1605,5025154.573,45.36381557,-75.74137893,4415
18--14330,12/24/2018,9:58 PM,CARLING AVE @ RICHMOND RD (0010847),10847,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,360245.6555,5024781.367,45.36078388,-75.79226673,4416
18--14416,12/28/2018,11:09 AM,HIGHWAY 416 btwn HWY416 IC66 RAMP24 & HWY416 IC57 RAMP62 (__3ZA1OI),__3ZA1OI,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,04 - Freezing Rain,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,361338.0658,5012284.898,45.24825301,-75.77974916,4417
18--1405,1/28/2018,2:58 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP61 & HWY417 IC124 RAMP76 (__3ZA2Y2),__3ZA2Y2,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363937.5997,5026890.576,45.37946053,-75.74489258,4418
18--13961,12/17/2018,1:00 PM,AIRPORT PKWY @ HUNT CLUB RD (0010856),10856,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371018.5298,5023702.988,45.3501462,-75.65491518,4419
18--14331,12/25/2018,1:30 PM,INDUSTRIAL AVE @ ALTA VISTA DR/SANDFORD FLEMIN (0006979),6979,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370884.8532,5030557.221,45.41183077,-75.65570351,4420
18--14417,12/28/2018,11:37 PM,BANK ST @ RIVERSIDE DR N (0010778),10778,03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369225.6707,5027983.718,45.38882997,-75.67723508,4421
18--13874,12/14/2018,7:48 PM,GREENBANK RD @ LISA AVE (0002753),2753,02 - Intersection related,03 - P.D. only,02 - Angle,04 - Freezing Rain,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,360554.6068,5022893.772,45.34377484,-75.78853629,4422
18--13700,12/12/2018,8:44 AM,HIGHWAY 416 btwn HWY416 IC66 RAMP34 & HWY416 IC72 RAMP53 (__3ZAZM6),__3ZAZM6,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,360204.89,5018329.521,45.30273329,-75.79350922,4423
18--13789,12/14/2018,10:47 AM,BRONSON AVE @ IMPERIAL AVE/PLYMOUTH ST (0010859),10859,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367318.71,5029643.431,45.40393642,-75.70137566,4424
18--13962,12/17/2018,1:42 PM,COLDREY AVE @ KIRKWOOD AVE (0006736),6736,02 - Intersection related,03 - P.D. only,05 - Turning movement,03 - Snow,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,364438.593,5027136.54,45.3816312,-75.73846642,4425
18--14050,12/18/2018,8:50 AM,CEDARVIEW RD @ HWY 416 WESTHUNT IC72R42 (0005515),5515,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,359597.4591,5019761.829,45.31566894,-75.80109586,4426
18--13701,12/12/2018,8:50 AM,EARL ARMSTRONG RD @ RIVER RD (0012470),12470,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367572.5378,5014684.591,45.26931686,-75.70003107,4427
18--14332,12/25/2018,10:04 AM,GREENBANK RD @ WEST HUNT CLUB RD (0005167),5167,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,361479.7637,5020502.581,45.32218481,-75.77700547,4428
18--1379,1/27/2018,6:00 PM,COLDREY AVE btwn LAPERRIERE AVE & KIRKWOOD AVE (__3ZA0OU),__3ZA0OU,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,364309.2771,5026834.977,45.37892879,-75.74015388,4429
18--13875,12/14/2018,7:55 AM,FALLOWFIELD RD @ WOODROFFE AVE (0010372),10372,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365084.9228,5017903.271,45.29849607,-75.73133912,4430
18--14418,12/28/2018,11:52 AM,LIMEBANK RD btwn TOM ROBERTS RD & LEITRIM RD (__3ZA0VJ),__3ZA0VJ,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,01 - Daylight,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,368584.5406,5019813.11,45.31537148,-75.68647597,4431
18--13702,12/12/2018,9:02 AM,ALTA VISTA DR btwn DORION AVE & DALE AVE (__3ZA963),__3ZA963,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,04 - Slush,10 - No control,,2,0,0,0,,0,,,,,370687.617,5030169.557,45.40836132,-75.65827493,4432
18--14333,12/25/2018,10:25 AM,MCCORDICK RD btwn CENTURY RD W & HARBISON RD (__3ZAB0N),__3ZAB0N,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,01 - Minimal,1,1,,,,361430.506,5002038.144,45.15604331,-75.77973602,4433
18--13963,12/17/2018,10:39 AM,CHURCHILL AVE @ RICHMOND RD (0002361),2361,03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363227.7231,5028292.833,45.39213739,-75.75378997,4434
18--13790,12/14/2018,10:51 AM,COUSINEAU ST @ ST. JOSEPH BLVD (0012412),12412,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,380705.8269,5037028.921,45.4690619,-75.52925012,4435
18--13876,12/14/2018,8:08 AM,CHAMPLAIN ST @ JEANNE D'ARC BLVD (0004106),4106,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,381380.043,5038723.774,45.48423715,-75.52036471,4436
18--14419,12/28/2018,11:52 AM,CARLING AVE @ ISLAND PARK DR (0010785),10785,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365348.776,5027997.41,45.38929906,-75.72673962,4437
18--14051,12/18/2018,8:59 AM,MARCH RD @ TERRY FOX DR (0003173),3173,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,349864.6371,5023399.564,45.3490943,-75.92489319,4438
18--13703,12/12/2018,9:10 AM,DECOEUR DR/SOUTHFIELD WAY @ TENTH LINE RD (0013515),13515,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,384551.517,5034726.576,45.447919,-75.48044916,4439
18--14334,12/25/2018,Unknown,WILBROD ST btwn NELSON ST & FRIEL ST (__3ZA8ZT),__3ZA8ZT,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368834.0291,5032236.475,45.42713075,-75.68168376,4440
18--13964,12/17/2018,10:55 AM,STAGECOACH RD @ EMPIRE GROVE ST/STANMORE ST (0010377),10377,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,376436.5612,5012152.591,45.24568774,-75.58744708,4441
18--13791,12/14/2018,10:58 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP25 & HWY417 IC124 RAMP57 (__3ZA2R5),__3ZA2R5,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,363669.0666,5026504.188,45.37600648,-75.74836715,4442
18--13877,12/14/2018,8:12 AM,SMYTH RD @ RIVERSIDE HOSPITAL (0009069),9069,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,369987.8181,5029120.101,45.39898422,-75.66735276,4443
18--1442,1/29/2018,8:25 AM,ALTA VISTA DR @ VALOUR DR (0012073),12073,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,3,0,0,0,,0,,,,,370439.7187,5029581.556,45.403094,-75.66151981,4444
18--14052,12/18/2018,8:59 AM,HUNTERSWOOD CRES btwn FOLKWAY GT (2) & HUNTERSWOOD CRES (__3ZBOAI),__3ZBOAI,01 - Non intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,375061.4016,5026768.826,45.37733784,-75.60289007,4445
18--13704,12/12/2018,9:13 AM,THICKET WAY btwn ESPLANADE AVE & ESPLANADE AVE (__3ZA5S3),__3ZA5S3,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,384678.3046,5036683.325,45.46550953,-75.47851071,4446
18--14335,12/25/2018,Unknown,NOBLESSE AVE btwn GRAND GALA DR & BARONESS DR (__4YTYWQ),__4YTYWQ,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,367117.9491,5016636.71,45.2869223,-75.70557868,4447
18--13965,12/17/2018,11:15 AM,GREENBANK RD @ WEST HUNT CLUB RD (0005167),5167,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,361479.4965,5020502.774,45.32218657,-75.77700886,4448
18--13792,12/14/2018,11:12 AM,PINECREST RD @ QUEENSVIEW DR (0002739),2739,02 - Intersection related,03 - P.D. only,04 - Sideswipe,04 - Freezing Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,360346.4032,5023783.582,45.35179786,-75.79109295,4449
18--13793,12/14/2018,11:12 PM,DALHOUSIE ST btwn MURRAY ST & CLARENCE ST (__3ZA83M),__3ZA83M,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,04 - Slush,10 - No control,,2,0,0,0,,0,,,,,368038.2493,5032511.448,45.42967726,-75.69181701,4450
18--13794,12/14/2018,11:18 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP15 & HWY417 IC121B RAMP51 (__3ZA2RB),__3ZA2RB,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,"07 - Fog, mist, smoke, dust",07 - Dark,02 - Wet,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,366208.9327,5029384.992,45.40170929,-75.71558298,4451
18--13795,12/14/2018,11:20 AM,HWY 417 TERRYFO IC140R53 @ TERRY FOX DR (0003179),3179,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,06 - Ice,10 - No control,,2,0,0,0,,0,,,,,351081.6148,5018401.467,45.30404102,-75.90983036,4452
18--13796,12/14/2018,11:30 PM,HWY417 IC131 RAMP63 btwn HWY417 IC131 RAMP53 & HWY417 IC131 RAMP66 (__3ZAY4Q),__3ZAY4Q,01 - Non intersection,03 - P.D. only,07 - SMV other,04 - Freezing Rain,07 - Dark,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,358435.3395,5022513.005,45.34051393,-75.81561877,4453
18--13797,12/14/2018,11:52 AM,MOODIE DR btwn RICHMOND RD & RICHMOND RD (__3ZBOCV),__3ZBOCV,01 - Non intersection,03 - P.D. only,04 - Sideswipe,04 - Freezing Rain,01 - Daylight,06 - Ice,10 - No control,,3,0,0,0,,0,,,,,357432.8478,5019548.672,45.31391653,-75.8287247,4454
18--13798,12/14/2018,11:57 AM,EARL MULLIGAN DR @ WOODROFFE AVE (0000591),591,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,365250.7881,5017506.535,45.29491201,-75.72927281,4455
18--13799,12/14/2018,Unknown,SHEARER CRES btwn HARMON WAY & LOMBARDO DR (__3ZAB37),__3ZAB37,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,04 - Freezing Rain,00 - Unknown,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,352797.0816,5018396.865,45.30388448,-75.88795691,4456
18--138,1/2/2018,7:43 AM,SUSSEX DR btwn MACKAY ST & PRINCESS AVE (__3ZBOGD),__3ZBOGD,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,03 - Dawn,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,367954.6784,5034159.456,45.444513,-75.69267351,4457
18--1380,1/27/2018,6:00 PM,HWY 417 WOODROFF IC127R62 @ WOODROFFE AVE (0002349),2349,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,02 - Wet,03 - Yield sign,01 - Functioning,2,0,0,0,,0,,,,,362050.6914,5025019.516,45.36278164,-75.76920071,4458
18--13800,12/14/2018,Unknown,CHARLOTTE ST btwn DESJARDINS AVE & CLARENCE ST E (__3ZA8S7),__3ZA8S7,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,369043.8806,5033170.02,45.43551119,-75.67888046,4459
18--13801,12/14/2018,12:00 PM,FALLOWFIELD RD @ HWY 416 FALLOWFI IC66R34 (0005504),5504,02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,06 - Ice,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,359823.4802,5014725.691,45.27033566,-75.79877203,4460
18--13802,12/14/2018,12:16 PM,MARCH RD btwn GREY FOX DR & HOWIE RD (__3ZA2QF),__3ZA2QF,01 - Non intersection,03 - P.D. only,07 - SMV other,04 - Freezing Rain,01 - Daylight,06 - Ice,10 - No control,,1,0,0,0,,0,,,,,336990.9283,5017062.928,45.29278323,-76.08959194,4461
