Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
15--12103,2015/10/16,12:08 PM,BASELINE RD @ MERIVALE RD (0002342),2342,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365053.9757,5025326.596,45.36529299,-75.73083003,2949
15--12104,2015/10/16,12:10 PM,HIGHWAY 417 btwn TRANSIT & HWY417 IC127 RAMP16 (__3ZA2SJ),__3ZA2SJ,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,02 - Minor,1,,1,,,361829.9793,5024624.716,45.35924725,-75.7720634,2950
15--12105,2015/10/16,12:15 PM,BANTREE ST @ INNES RD (0007684),7684,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373705.7232,5030406.916,45.41020633,-75.61968943,2951
15--12106,2015/10/16,12:17 PM,BRONSON AVE btwn POWELL AVE & CLEMOW AVE (__3ZA3OX),__3ZA3OX,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,367417.4285,5029412.71,45.40185164,-75.70014404,2952
15--12107,2015/10/16,12:26 PM,MILTON RD btwn SMITH RD & PERRAULT RD (__3ZA3M7),__3ZA3M7,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,388643.6184,5028280.879,45.38944825,-75.4292411,2953
15--12108,2015/10/16,12:44 PM,LEITRIM RD btwn 810 W OF HAWTHORNE & HAWTHORNE RD (__3ZA3SPB),__3ZA3SPB,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,376551.6781,5022284.775,45.33684152,-75.58451523,2954
15--12109,2015/10/16,12:45 PM,WOODROFFE AVE btwn HWY417 IC127 RAMP53 & IRIS ST (__3ZA4L2),__3ZA4L2,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,362218.1824,5024604.743,45.35903585,-75.76711106,2955
15--1211,2015/01/19,7:51 AM,ROBERTSON RD btwn HAZELDEAN RD & HAANEL DR (__3ZA41S),__3ZA41S,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,05 - Drifting Snow,03 - Dawn,03 - Loose snow,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,354131.1444,5018696.548,45.30648867,-75.87091657,2956
15--12110,2015/10/16,2:00 PM,PRINCE OF WALES DR @ MEADOWLANDS DR/HOG'S BACK (0001629),1629,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367371.9189,5025693.117,45.36838778,-75.70119683,2957
15--12111,2015/10/16,2:19 PM,BANK ST btwn FOURTH AVE & FIFTH AVE (__3ZA3OW),__3ZA3OW,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,1,0,0,02 - Minor,1,,1,,,368371.3199,5029463.953,45.40222674,-75.68795393,2958
15--12112,2015/10/16,2:31 PM,DOZOIS RD btwn LONGSHADOW ST & RIDEAU BEND CRES (__3ZA6LW),__3ZA6LW,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,2,,2,,,371806.6584,5011821.003,45.24316015,-75.64646367,2959
15--12113,2015/10/16,2:50 PM,WALKLEY RD @ 160 W OF CONROY RD  (0011391),11391,03 - At intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,2,2,,,,372768.1168,5027383.725,45.38309666,-75.63208305,2960
15--12114,2015/10/16,3:04 PM,NEW ORCHARD AVE @ RICHMOND RD (0011467),11467,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,361295.8396,5026218.44,45.37363072,-75.77869844,2961
15--12115,2015/10/16,4:00 PM,TERRY FOX DR btwn HWY417 IC140 RAMP36 & HWY417 IC140 RAMP61 (__39F4XC),__39F4XC,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,350726.2383,5018807.789,45.30772054,-75.91432413,2962
15--12116,2015/10/16,4:00 PM,BANK ST btwn HOPEWELL AVE & GLEN AVE (__3ZA3N3),__3ZA3N3,01 - Non intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368793.6567,5028459.396,45.39314958,-75.68268997,2963
15--12117,2015/10/16,4:24 PM,BRIAN COBURN BLVD @ PORTOBELLO BLVD (0013015),13015,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,385750.9679,5035490.233,45.45465177,-75.46499209,2964
15--12118,2015/10/16,4:44 PM,OGILVIE RD @ 185 E OF BATHGATE DR/185 E OF CIT (0012352),12352,02 - Intersection related,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,373990.0307,5032894.68,45.43256191,-75.61570829,2965
15--12119,2015/10/16,4:54 PM,RIVER RD btwn LOWEN DR & BALMORAL DR (__3ZA38M),__3ZA38M,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,368000.4618,5018512.259,45.30371944,-75.69409061,2966
15--1212,2015/01/19,8:13 AM,SMYTH RD/OTHELLO AVE @ RUSSELL RD W (0007730),7730,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373255.5458,5029373.919,45.40095609,-75.62558345,2967
15--12120,2015/10/16,5:00 PM,ISLAND PARK DR btwn MAILES AVE & RICHMOND RD (__3ZA236),__3ZA236,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364097.5888,5028887.51,45.39741507,-75.74260997,2968
15--12121,2015/10/16,5:28 PM,O'CONNOR ST @ QUEEN ST (0003139),3139,02 - Intersection related,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,367496.9794,5031584.498,45.4213856,-75.69885173,2969
15--12122,2015/10/16,5:47 PM,ISLAND PARK DR btwn CLEARVIEW AVE & OTTAWA RIVER PKWY (__3ZA23A),__3ZA23A,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363469.5826,5029396.23,45.40204534,-75.75057009,2970
15--12123,2015/10/16,6:19 PM,250 N OF KLONDIKE RD @ MARCH RD (0013528),13528,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,349101.815,5024237.589,45.35668364,-75.93455262,2971
15--12124,2015/10/16,6:40 PM,BRONSON AVE btwn LAKEVIEW TER & HOLMWOOD AVE (__3ZA3N0),__3ZA3N0,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,367691.7491,5028747.373,45.39584054,-75.69672513,2972
15--12125,2015/10/16,6:43 AM,LEITRIM RD btwn FENTON RD & BANK ST (__3ZA3SF),__3ZA3SF,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,03 - Dawn,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,373998.5135,5020758.182,45.32336224,-75.61730067,2973
15--12126,2015/10/16,6:47 AM,WEST HUNT CLUB RD @ WOODROFFE AVE (0000576),576,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,03 - Dawn,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363671.4117,5021246.849,45.32870131,-75.74896317,2974
15--12127,2015/10/16,7:05 AM,VANIER PKWY SB btwn BEECHWOOD AVE/ ST. PATRICK ST/CRICHTON ST & DESCHA (__3ZA2TO),__3ZA2TO,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369209.4854,5033440.23,45.4379272,-75.67672868,2975
15--12128,2015/10/16,7:31 PM,ANDERSON RD btwn DOLMAN RIDGE RD & RIDGE RD (__3ZA2B6),__3ZA2B6,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,378995.1628,5028612.676,45.39352216,-75.55239268,2976
15--12129,2015/10/16,7:33 AM,FRIEL ST @ RIDEAU ST (0011917),11917,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368771.7024,5032570.224,45.43013941,-75.68243682,2977
15--1213,2015/01/19,8:19 PM,BOTELER ST @ SUSSEX DR (0011436),11436,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367451.3115,5032951.489,45.43368943,-75.69926133,2978
15--12130,2015/10/16,7:45 AM,REGIONAL ROAD 174 btwn OR174 IC112 RAMP26 & OR174 IC112 RAMP61 (__3ZA2XF),__3ZA2XF,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,4,0,0,0,,0,,,,,375016.0631,5033008.802,45.43348645,-75.60258029,2979
15--12131,2015/10/16,8:14 AM,HIGHWAY 417 btwn HWY417 IC117 RAMP51 & HWY417 IC117 RAMP35 (__3ZA2YN),__3ZA2YN,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,370872.8362,5031214.464,45.4177455,-75.65576891,2980
15--12132,2015/10/16,8:20 AM,HWY417 IC127 RAMP25 btwn WOODROFFE AVE & HIGHWAY 417 (__3ZAY8A),__3ZAY8A,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,1,02 - Minor,1,,1,,,362175.8277,5024717.135,45.36005061,-75.76763859,2981
15--12133,2015/10/16,8:26 PM,INDUSTRIAL AVE @ TRAINYARDS DR (0011906),11906,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,371686.6758,5030540.56,45.41160468,-75.64546287,2982
15--12134,2015/10/16,8:30 AM,TENTH LINE RD @ CHARLEMAGNE BLVD N/TOMPKINS AV (0009222),9222,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,383183.9299,5037976.801,45.47731635,-75.49741157,2983
15--12135,2015/10/16,8:35 AM,REGIONAL ROAD 174 btwn OR174 IC109 RAMP86 & OR174 IC109 RAMP64 (__3ZA28U),__3ZA28U,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,376505.5503,5035109.07,45.45223219,-75.5832398,2984
15--12136,2015/10/16,8:35 AM,PRINCE OF WALES DR @ FALLOWFIELD RD (0000566),566,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367399.71,5019166.11,45.3096565,-75.70166785,2985
15--12137,2015/10/16,8:46 AM,FISHER AVE @ SHILLINGTON AVE (0006792),6792,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,365625.9719,5027296.906,45.38297205,-75.72328624,2986
15--12138,2015/10/16,8:55 PM,BLAIR RD btwn OR174 IC112 RAMP52 & OR174 IC112 RAMP53 (__3ZAZFM),__3ZAZFM,01 - Non intersection,03 - P.D. only,03 - Rear end,02 - Rain,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,374894.917,5032673.432,45.43048113,-75.60417619,2987
15--12139,2015/10/16,9:04 PM,WOODROFFE AVE @ DEERFOX DR/STONEWAY DR (0004601),4601,03 - At intersection,03 - P.D. only,02 - Angle,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365886.4188,5015939.358,45.28075568,-75.72136244,2988
15--1214,2015/01/19,8:23 AM,ROGER GUINDON AVE @ SMYTH RD (0006971),6971,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371934.9516,5029227.369,45.39976537,-75.64247008,2989
15--12140,2015/10/16,9:07 AM,MERIVALE RD/LOTTA AVE @ CLYDE AVE (0001112),1112,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,3,0,0,0,,0,,,,,364521.6983,5024506.445,45.35795894,-75.7377233,2990
15--12141,2015/10/16,9:07 PM,BANK ST @ GLADSTONE AVE (0002253),2253,03 - At intersection,02 - Non-fatal injury,07 - SMV other,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,1,0,0,1,01 - Minimal,1,1,,,,367916.7064,5030562.931,45.41215614,-75.6936198,2991
15--12142,2015/10/16,9:16 AM,BASELINE RD btwn DEERFIELD DR & FERGUSON ST (__3ZA4H8),__3ZA4H8,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363434.2036,5024310.823,45.35629055,-75.75162588,2992
15--12143,2015/10/16,9:48 AM,LANCASTER RD @ WALKLEY RD (0003130),3130,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,374908.7405,5028602.902,45.39385526,-75.60457852,2993
15--12144,2015/10/17,1:00 PM,CARLING AVE @ FAIRLAWN AVE/WOODROFFE AVE E (0002393),2393,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,361934.6841,5025830.528,45.37008852,-75.77058762,2994
15--12145,2015/10/17,1:09 PM,ST. LAURENT BLVD @ COVENTRY RD/OGILVIE RD (0002151),2151,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,372305.7195,5031951.214,45.42423766,-75.63736168,2995
15--12146,2015/10/17,1:21 PM,CARLING AVE @ PRESTON ST (0002161),2161,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,366829.71,5028935.193,45.39760739,-75.7077107,2996
15--12147,2015/10/17,10:24 AM,ST. EMMANUEL TER btwn TO BE DETERMINED & BERNICE CRT (1) (__3ZA5O6),__3ZA5O6,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,379671.9168,5037893.782,45.47695484,-75.542339,2997
15--12148,2015/10/17,10:43 AM,CONROY RD @ HUNT CLUB RD (0002257),2257,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373762.2986,5025403.442,45.36518176,-75.61966588,2998
15--12149,2015/10/17,10:58 PM,HUNT CLUB RD btwn LINDBERGH PRIV & NORTH BOWESVILLE RD (__3ZA35F),__3ZA35F,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368372.9893,5022140.784,45.33633463,-75.68887501,2999
15--1215,2015/01/19,8:29 AM,WOODROFFE AVE btwn MEADOWLANDS DR/TALLWOOD DR & NORICE ST (__3ZBOCG),__3ZBOCG,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363094.28,5022630.735,45.3412016,-75.75616215,3000
15--12691,2015/10/30,5:24 PM,ELGIN ST @ SLATER ST (0002228),2228,02 - Intersection related,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367890.5272,5031645.673,45.42190066,-75.69381561,3001
15--12692,2015/10/30,5:30 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP61 & HWY417 IC121B RAMP16 (__3ZA2Y4),__3ZA2Y4,01 - Non intersection,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,01 - Minimal,1,1,,,,366072.1021,5029344.662,45.4013584,-75.71733565,3002
15--12693,2015/10/30,6:00 PM,WOODRIDGE CRES btwn 220 W OF BAYSHORE DR/BAYSHORE SC & BAYSHORE DR (__3ZAA4NB),__3ZAA4NB,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,359142.2486,5023435.771,45.3487626,-75.80649797,3003
15--12694,2015/10/30,6:10 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP16 & HWY417 IC122 RAMP61 (__3ZA2RA),__3ZA2RA,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,365337.4262,5028899.097,45.39741322,-75.72677392,3004
15--12695,2015/10/30,6:36 AM,NAVAN RD btwn DIAMOND WAY & TENTH LINE RD (__3ZA3YY),__3ZA3YY,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,385710.8561,5031841.919,45.4218323,-75.46610455,3005
15--12696,2015/10/30,6:37 AM,ST. JOSEPH BLVD @ TENTH LINE RD (0009163),9163,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,382890.8038,5038666.092,45.48355082,-75.5010507,3006
15--13410,2015/11/17,7:21 AM,CAMPEAU DR @ KANATA AVE (0012003),12003,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,350595.5891,5019402.666,45.31308193,-75.91593518,3007
15--12697,2015/10/30,6:56 PM,CONROY RD @ LORRY GREENBERG DR (0011446),11446,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373567.464,5025878.905,45.36947892,-75.62208655,3008
15--12698,2015/10/30,7:15 PM,KATHLEEN CRES btwn RANDALL JAMES DR & AMY ST (__3ZA57I),__3ZA57I,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,351159.1745,5014518.715,45.26909776,-75.90920419,3009
15--13050,2015/11/09,11:03 AM,MONTREAL RD @ BATHGATE DR/BURMA RD (0007650),7650,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373225.4431,5034515.511,45.44722053,-75.62525371,3010
15--13411,2015/11/17,7:41 AM,FALLOWFIELD RD @ WOODROFFE AVE (0010372),10372,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365085.15,5017903.55,45.29849856,-75.73133619,3011
15--12699,2015/10/30,7:39 AM,HIGHWAY 417 btwn HWY417 IC115 RAMP36 & HWY417 IC115 RAMP26 (__3ZA2R4),__3ZA2R4,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,372405.7329,5031514.195,45.42029591,-75.63614375,3012
15--13320,2015/11/16,1:19 PM,ALBION RD @ FINDLAY CREEK DR (0013587),13587,02 - Intersection related,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,374010.0249,5019208.054,45.30941359,-75.61737042,3013
15--13412,2015/11/17,7:45 AM,HEARST WAY btwn ROBERGE CRES & COHEN AVE (__3ZBPMD),__3ZBPMD,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,352587.1404,5019823.139,45.31673273,-75.89049631,3014
15--13051,2015/11/09,11:30 AM,BESSERER ST @ WALLER ST (0008859),8859,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,368314.4919,5032191.617,45.42677451,-75.68832824,3015
15--127,2015/01/04,1:47 AM,HIGHWAY 417 btwn HWY417 IC117 RAMP51 & HWY417 IC117 RAMP35 (__3ZA2YN),__3ZA2YN,01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,370655.5077,5031163.2,45.41730474,-75.65855233,3016
15--13140,2015/11/11,7:49 PM,EAGLESON RD btwn PALOMINO DR/ROTHESAY DR & EAGLESON BUSINESS CENTRE (__3ZA41JA),__3ZA41JA,01 - Non intersection,03 - P.D. only,04 - Sideswipe,02 - Rain,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,354162.2248,5017193.509,45.29296183,-75.87066989,3017
15--13321,2015/11/16,1:39 PM,TERRY FOX DR @ WESTPHALIAN AVE (0014366),14366,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,353455.2261,5015759.789,45.28011017,-75.87982363,3018
15--13322,2015/11/16,10:13 AM,BANK ST btwn CECIL AVE & HERON RD (__3ZA3AC),__3ZA3AC,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369979.8641,5026888.659,45.37890721,-75.66774906,3019
15--13323,2015/11/16,10:25 PM,SOMERSET ST    W btwn PRESTON ST & ROCHESTER ST (__3ZA321),__3ZA321,01 - Non intersection,02 - Non-fatal injury,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,1,0,0,02 - Minor,1,,1,,,366382.1734,5030159.847,45.40866601,-75.71327349,3020
15--13324,2015/11/16,10:42 PM,BANK ST btwn TURN LANE & SPRINGHILL RD (__3ZA2LG),__3ZA2LG,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,384393.4705,5008282.537,45.21001232,-75.48672085,3021
15--13325,2015/11/16,10:50 AM,BASELINE RD btwn COBDEN RD & BARBARA ANN PRIV (__3ZA1RV),__3ZA1RV,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,361641.9697,5023211.925,45.3465503,-75.7746254,3022
15--13326,2015/11/16,11:02 AM,BANK ST @ SOMERSET ST (0010858),10858,03 - At intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,02 - Minor,1,,1,,,367696.1443,5030915.204,45.41534563,-75.69639247,3023
15--13327,2015/11/16,11:28 AM,WOODROFFE AVE btwn HWY417 IC127 RAMP53 & IRIS ST (__3ZA4L2),__3ZA4L2,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,362249.4791,5024528.884,45.35835071,-75.76672044,3024
15--13328,2015/11/16,11:46 PM,MILTON RD btwn SMITH RD & PERRAULT RD (__3ZA3M7),__3ZA3M7,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,387608.1207,5030964.861,45.41371938,-75.44201241,3025
15--13329,2015/11/16,12:40 PM,HEMLOCK RD @ ST. LAURENT BLVD (0007183),7183,02 - Intersection related,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,01 - Minimal,1,1,,,,371144.9882,5034781.237,45.44981198,-75.6518113,3026
15--1333,2015/01/21,6:46 AM,BLAIR RD @ INNES RD (0004165),4165,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375579.6988,5031441.001,45.41932345,-75.59560276,3027
15--13330,2015/11/16,2:17 PM,BRONSON AVE NB OFFRAMP 24 btwn BRONSON AVE & BRONSON PL (__30QAO8),__30QAO8,01 - Non intersection,03 - P.D. only,07 - SMV other,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,1,0,0,0,,0,,,,,367806.4281,5028313.811,45.39192916,-75.69531592,3028
15--13331,2015/11/16,2:45 PM,ISABELLA ST/HWY 417 O'CONN IC119BR57 @ O'CONNO (0001698),1698,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,368297.7045,5030309.566,45.40984197,-75.68878529,3029
15--13332,2015/11/16,3:00 PM,BRONSON AVE @ FIFTH AVE/MADAWASKA DR (0006977),6977,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367612.9907,5028939.998,45.39758079,-75.69770643,3030
