Datetime,Tweet Id,Text,Username,Dates,Time,Collision,Slow,Accident,Closure,Lane Reduction,Ramp
2020-02-03 21:42:12+00:00,1.22E+18,"COLLISION: Westbound 417. left lane after the 416 exit. Police, tows trucks etc there. #otttraffic",cbcotttraffic,2020-02-03,21:42,yes,no,no,no,no,no
2020-01-31 20:25:28+00:00,1.22E+18,"COLLISIONS: Southbound Woodroffe approaching Georgina, south of Carling approaching the 417. Another one right after that intersection. #otttraffic",cbcotttraffic,2020-01-31,20:25,yes,no,no,no,no,no
2020-01-31 20:03:51+00:00,1.22E+18,LIGHTS OUT: Traffic signals out at Parkdale and the south side of the 417. Police directing traffic. Crews on site. #otttraffic,cbcotttraffic,2020-01-31,20:03,no,no,no,no,no,no
2020-01-31 12:49:33+00:00,1.22E+18,ROADKILL: Eastbound 417 just before Maitland. Left lane on edge of the shoulder. Causing swerving. #otttraffic,cbcotttraffic,2020-01-31,12:49,no,no,no,no,no,no
2020-01-31 10:56:44+00:00,1.22E+18,SLOW: Eastbound 417 from IKEA to Carling for snow removal. #otttraffic,cbcotttraffic,2020-01-31,10:56,no,yes,no,no,no,no
2020-01-30 21:42:30+00:00,1.22E+18,POLICE CHECKS: Corner of Riverside and Heron. Causing slow-downs and gawking. Popular spot for speed trap. #otttraffic,cbcotttraffic,2020-01-30,21:42,no,yes,no,no,no,no
2020-01-30 20:18:12+00:00,1.22E+18,"COLLISION: Eastbound 174 just before Montreal Rd. Car missing a bumper, off to the left. #otttraffic",cbcotttraffic,2020-01-30,20:18,yes,no,no,no,no,no
2020-01-30 20:13:04+00:00,1.22E+18,STEEL DEBRIS: On the westbound 417 just before Catherine/Metcalfe. Middle lane. Like a big metal bar or something. #otttraffic,cbcotttraffic,2020-01-30,20:13,no,no,no,no,no,no
2020-01-30 12:17:45+00:00,1.22E+18,"MYSTERY: Perhaps a collision. Quite slow on eastbound Carling from Kanata North to Shirley's Bay. Maybe a UFO @twitandrewking
#otttraffic",cbcotttraffic,2020-01-30,12:17,yes,yes,no,no,no,no
2020-01-30 11:37:59+00:00,1.22E+18,COLLISION: Ottawa-bound Champlain Bridge after Bate Island. #otttraffic,cbcotttraffic,2020-01-30,11:37,yes,no,no,no,no,no
2020-01-29 22:15:15+00:00,1.22E+18,COLLISION: Northbound Albion in Findlay Creek. Three vehicles involved. #otttraffic,cbcotttraffic,2020-01-29,22:15,yes,no,no,no,no,no
2020-01-29 21:48:10+00:00,1.22E+18,TWO COLLISIONS: Westbound Fallowfield. First at Greenbank in the left turn lane. The second is just before Cedarview at Larkin. #otttraffic,cbcotttraffic,2020-01-29,21:48,yes,no,no,no,no,no
2020-01-29 21:41:18+00:00,1.22E+18,COLLISION: In Stittsville near  in near Sacred Heart High School on Abbott Street. In the intersection. #otttraffic,cbcotttraffic,2020-01-29,21:41,yes,no,no,no,no,no
2020-01-29 21:39:45+00:00,1.22E+18,COLLISION: Eastbound 417 just after Kent. Right lane closed. Firetrucks (2) there. #otttraffic,cbcotttraffic,2020-01-29,21:39,yes,no,no,yes,yes,no
2020-01-29 21:32:56+00:00,1.22E+18,"LANE REDXN: Westbound 417, right lane just after the Carling ramp. OC Transpo bus. Passengers transferred to another bus. #otttraffic",cbcotttraffic,2020-01-29,21:32,no,no,no,no,yes,yes
2020-01-29 21:32:06+00:00,1.22E+18,VEHICLE ON FIRE: Eastbound Innes at the Blackburn Bypass. Black Mercedes Benz. Woman standing on the shoulder. Caution. #otttraffic,cbcotttraffic,2020-01-29,21:32,no,no,no,no,no,no
2020-01-29 21:24:30+00:00,1.22E+18,COLLISION: Eastbound 417 around Boundary. Left lane. Slow after Leitrim overpass. #otttraffic,cbcotttraffic,2020-01-29,21:24,yes,yes,no,no,no,no
2020-01-29 20:04:37+00:00,1.22E+18,COLLISION: Eastbound 417 approaching Carling #otttraffic,cbcotttraffic,2020-01-29,20:04,yes,no,no,no,no,no
2020-01-28 22:40:57+00:00,1.22E+18,Apparently quite the glow in the eastern sky. Visual distraction? Send me a photo if you can. #Otttraffic,cbcotttraffic,2020-01-28,22:40,no,no,no,no,no,no
2020-01-28 22:11:37+00:00,1.22E+18,Freezing drizzle reported on the highway in Kanata. #otttraffic,cbcotttraffic,2020-01-28,22:11,no,no,no,no,no,no
2020-01-28 21:18:23+00:00,1.22E+18,COLLISION: Eastbound Innes near the Costco. Two cars. Left lane. #Otttraffic,cbcotttraffic,2020-01-28,21:18,yes,no,no,no,no,no
2020-01-28 13:16:21+00:00,1.22E+18,"COLLISION: Westbound 417 at ramp from Greenbank. Many tow trucks, police and fire #OttTraffic",cbcotttraffic,2020-01-28,13:16,yes,no,yes,no,no,yes
2020-01-28 13:02:15+00:00,1.22E+18,BUS STOPPED: Eastbound Baseline at the Central Experimental Farm between Merivale and Fisher. Right lane. #OttTraffic,cbcotttraffic,2020-01-28,13:02,no,no,no,no,no,no
2020-01-28 12:33:02+00:00,1.22E+18,SPIN-OUT: In Kanata North on Teron Rd near March Rd. Affecting ability to turn from southbound March onto Teron. #otttraffic,cbcotttraffic,2020-01-28,12:33,no,no,yes,no,no,no
2020-01-28 12:32:06+00:00,1.22E+18,COLLISION: Eastbound 417 near Carling. Left lane. #OttTraffic,cbcotttraffic,2020-01-28,12:32,yes,no,no,no,no,no
2020-01-28 12:17:04+00:00,1.22E+18,"SKATING RINKS OPEN: Timm Drive eastbound approaching Moodie. Sir JAM Pkwy at Woodroffe (two crashes there, one east and one west). Moodie at Carling. #OttTraffic",cbcotttraffic,2020-01-28,12:17,yes,no,no,no,no,no
2020-01-28 11:43:27+00:00,1.22E+18,"FREEZING DRIZZLE: Happening now in Stittsville. Roads are slick everywhere, or manywhere. Eastbound 417 heavy from Terry Fox to Carling. It's not your day. #OttTraffic",cbcotttraffic,2020-01-28,11:43,no,no,no,no,no,no
2020-01-28 11:40:19+00:00,1.22E+18,COLLISION: On Longfields approaching Prince of Wales. Very slippery. Firetruck there. #OttTraffic,cbcotttraffic,2020-01-28,11:40,yes,no,no,no,no,no
2020-01-28 11:09:40+00:00,1.22E+18,"COLLISION: Eastbound 417 just before the 416. Rear-ender. Sound very slippery from Hwy 7 into Bayshore area. When I left the west end around 4 a.m., it was briefly raining. So that's probably why. SLOW DOWN. #OttTraffic",cbcotttraffic,2020-01-28,11:09,yes,yes,no,no,no,no
2020-01-28 11:01:12+00:00,1.22E+18,SPIN-OUT: Eastbound 417 just before Bayshore. Left lane. Icy spots out there. #OttTraffic,cbcotttraffic,2020-01-28,11:01,no,no,yes,no,no,no
2020-01-28 10:47:10+00:00,1.22E+18,SPECIAL BUSES AGAIN: Due to  ongoing train shortage (9 this morning instead of 13) up to 50 bus trips cancelled this morning and up to 75 this afternoon to provide buses for the parallel 'special' service. Expect longer train wait times. #OttTraffic #ottnews #OttTransit,cbcotttraffic,2020-01-28,10:47,no,no,no,no,no,no
2020-01-27 20:36:49+00:00,1.22E+18,WONKY LIGHTS: Eagleson at the Park &amp; Ride -- tragic signals flashing. #OttTraffic,cbcotttraffic,2020-01-27,20:36,no,no,no,no,no,no
2020-01-27 19:27:30+00:00,1.22E+18,TRAIN STOPPED: Westbound Confederation Line of the LRT is at a standstill at Parliament Station. #otttransit #OttTraffic,cbcotttraffic,2020-01-27,19:27,no,no,no,no,no,no
2020-01-27 11:31:45+00:00,1.22E+18,COLLISION: Northbound Riverside just after Walkley -- right lane... lot of damage. But appears no injuries. #OttTraffic,cbcotttraffic,2020-01-27,11:31,yes,no,no,no,no,no
2020-01-24 13:24:49+00:00,1.22E+18,"Dean calls in about a deer that's been hit on the EB 417 in the rural west end, says it's in the middle of the highway at the Richardson Side Road exit but the cleanup truck just arrived. #OttTraffic",cbcotttraffic,2020-01-24,13:24,no,no,no,no,no,no
2020-01-24 12:57:08+00:00,1.22E+18,"No issues on Sir JAM WB near the Champlain bridge, according to a caller. #OttTraffic",cbcotttraffic,2020-01-24,12:57,no,no,no,no,no,no
2020-01-24 10:39:52+00:00,1.22E+18,"GOOD MORNING | @amkfoote back for Doug. #OttTraffic headlines today:

* EB 401 closed thru Brockville by a fatal collision Thurs eve. 
* OC Transpo plans to have 13 LRT trains today but special rush hour buses continue til next Friday.
* mix of freezing/rain/snow starts Sat aft",cbcotttraffic,2020-01-24,10:39,yes,no,no,yes,no,no
2020-01-23 21:48:11+00:00,1.22E+18,COLLISION: Hwy. 7 westbound just after the Ashton exit #otttraffic,cbcotttraffic,2020-01-23,21:48,yes,no,no,no,no,no
2020-01-23 21:47:52+00:00,1.22E+18,COLLISION: Northbound Riverside approaching Canada Post #OttTraffic,cbcotttraffic,2020-01-23,21:47,yes,no,no,no,no,no
2020-01-23 20:39:57+00:00,1.22E+18,LANE REDXN: westbound Hunt Club at Prince of Wales. Stalled car in the right lane. At the lights. Down to one through lane. #otttraffic,cbcotttraffic,2020-01-23,20:39,no,no,no,no,yes,no
2020-01-23 11:25:21+00:00,1.22E+18,HAZARD: Broken-down vehicle on the westbound 417. Left lane at Bayshore. #otttraffic,cbcotttraffic,2020-01-23,11:25,no,no,yes,no,no,no
2020-01-22 22:57:01+00:00,1.22E+18,Caller says a vehicle has gone off the road and crashed on Albion near Leitrim. #OttTraffic,cbcotttraffic,2020-01-22,22:57,yes,no,no,no,no,no
2020-01-22 22:31:11+00:00,1.22E+18,Westbound Riverside Drive down to one lane near Bank as well because of an emergency crew response. #OttTraffic (5:31),cbcotttraffic,2020-01-22,22:31,no,no,no,no,yes,no
2020-01-22 22:01:56+00:00,1.22E+18,The response to this is taking away a lane of northbound Bank Street in the area. #OttTraffic (5:01),cbcotttraffic,2020-01-22,22:01,no,no,no,no,no,no
2020-01-22 21:52:53+00:00,1.22E+18,Checking the camera I don't see the broken-down vehicle on the WB 417 around Bronson anymore. #OttTraffic (4:52),cbcotttraffic,2020-01-22,21:52,no,no,yes,no,no,no
2020-01-22 21:50:57+00:00,1.22E+18,Emergency vehicles responding to a call near Bank/Riverdale; move out of the way and slow down if you come across them (or they come across you). #OttTraffic,cbcotttraffic,2020-01-22,21:50,no,yes,no,no,no,no
2020-01-22 21:47:15+00:00,1.22E+18,The broken-down vehicle on the EB 417 at St-Laurent is now gone. Delays overall from Island Park to Montreal Road. #OttTraffic (4:47),cbcotttraffic,2020-01-22,21:47,no,no,yes,no,no,no
2020-01-22 21:34:15+00:00,1.22E+18,Seems to be before the off-ramp. #OttTraffic (4:34),cbcotttraffic,2020-01-22,21:34,no,no,no,no,no,yes
2020-01-22 21:31:02+00:00,1.22E+18,"There's a broken down vehicle in the right lane of the WB 417 around Bronson. Not sure what this means for ramps, the camera is not on in that area. It happens in the middle of the worst traffic jam in the region. #OttTraffic (4:30)",cbcotttraffic,2020-01-22,21:31,no,no,yes,no,no,yes
2020-01-22 20:30:24+00:00,1.22E+18,Carling back to full strength near Parkdale. #OttTraffic (3:30),cbcotttraffic,2020-01-22,20:30,no,no,no,no,no,no
2020-01-22 20:16:13+00:00,1.22E+18,Terry Fox open again at Maple Grove. #OttTraffic (3:16),cbcotttraffic,2020-01-22,20:16,no,no,no,no,no,no
2020-01-22 20:14:36+00:00,1.22E+18,COLLISION | WB Carling down to 2 lanes at Parkdale from 3 through lanes normally. Takes away an option to get off the crowded Queensway. #OttTraffic,cbcotttraffic,2020-01-22,20:14,yes,no,no,no,yes,no
2020-01-22 13:33:19+00:00,1.22E+18,Bank/Heron back to normal. #OttTraffic,cbcotttraffic,2020-01-22,13:33,no,no,no,no,no,no
2020-01-22 13:32:25+00:00,1.22E+18,The WB Blackburn Bypass is open again after a serious collision earlier this morning. #OttTraffic,cbcotttraffic,2020-01-22,13:32,yes,no,no,no,no,no
2020-01-22 13:31:48+00:00,1.22E+18,"Snow removal causing delays on WB Baseline before Greenbank, says the city. #OttTraffic",cbcotttraffic,2020-01-22,13:31,no,yes,no,no,no,no
2020-01-22 13:21:26+00:00,1.22E+18,"Michael calls in a broken-down truck on the ramp from the WB 417 to Moodie, delays nearly stretching onto the highway. #OttTraffic (8:21)",cbcotttraffic,2020-01-22,13:21,no,yes,yes,no,no,yes
2020-01-22 13:08:37+00:00,1.22E+18,COLLISION | NB Bank's left-turn lane to Heron is closed. #OttTraffic,cbcotttraffic,2020-01-22,13:08,yes,no,no,yes,no,no
2020-01-22 13:03:34+00:00,1.22E+18,The city says one lane of the WB Blackburn Bypass is now open after a serious collision this morning. The request to avoid the area still stands; the Bypass is still backed up to Innes. #OttTraffic,cbcotttraffic,2020-01-22,13:03,yes,yes,no,no,no,no
2020-01-22 12:31:38+00:00,1.22E+18,The switch problem has been fixed on the Confederation Line in the St-Laurent/Tremblay area just in time for the scheduled start of Special bus service downtown at Hurdman. #OttTraffic,cbcotttraffic,2020-01-22,12:31,no,no,no,no,no,no
2020-01-22 12:23:48+00:00,1.22E+18,"Innes is also backed up in the area of the Blackburn Bypass and Renaud Road in the area taking on some volume. Definitely avoid if possible. The 174 is OK past Jeanne d'Arc, the 417 is better if that works for you. #OttTraffic",cbcotttraffic,2020-01-22,12:23,no,yes,no,no,no,no
2020-01-22 12:20:20+00:00,1.22E+18,Caller says there's a step ladder on the WB 417's right lane as you pass Carp Road. #OttTraffic (7:19),cbcotttraffic,2020-01-22,12:20,no,no,no,no,no,no
2020-01-22 12:15:35+00:00,1.22E+18,UPDATE | @OC_Transpo says this morning we have 11 working trains that should allow for service every 5 minutes; remember there's currently that switch issue affecting St-Laurent/Tremblay. #OttNews #OttTraffic,cbcotttraffic,2020-01-22,12:15,no,no,no,no,no,no
2020-01-22 12:04:16+00:00,1.22E+18,Good morning east #Ottawa: A large collision on the Blackburn Bypass and a switch problem on your end of the Confederation Line (for the trains that are working). Significant delays on the 174 EB around Jeanne d'Arc ... Can you get downtown on the 417? I'd try that. #OttTraffic,cbcotttraffic,2020-01-22,12:04,yes,yes,no,no,no,no
2020-01-22 12:01:41+00:00,1.22E+18,"There's also a switch problem on the LRT in the St-Laurent/Tremblay area causing trains to ""alternate tracks"". It will cause delays in the area. This is before inbound riders will hit Hurdman and have the option to switch to a Special bus at 7:30. #OttTraffic",cbcotttraffic,2020-01-22,12:01,no,yes,no,no,no,no
2020-01-22 11:34:14+00:00,1.22E+18,"COLLISION | 3 vehicles on the WB Blackburn Bypass, closer to the OCDC. Take Innes if possible for now. #OttTraffic (6:33)",cbcotttraffic,2020-01-22,11:34,yes,no,no,yes,no,no
2020-01-22 11:19:31+00:00,1.22E+18,This broken water main in Bells Corners is fixed. #OttTraffic,cbcotttraffic,2020-01-22,11:19,no,no,yes,no,no,no
2020-01-22 10:51:45+00:00,1.22E+18,"@amkfoote Yesterday the Special buses ran from 7:30 to 9 a.m. and 3 to 5:30 p.m. -- I haven't seen confirmation of the hours today, leading me to believe it's the same. #OttTraffic",cbcotttraffic,2020-01-22,10:51,no,no,no,no,no,no
2020-01-21 22:50:32+00:00,1.22E+18,HAZARD: Someone changing a tire on the westbound 417 near Terry Fox.  #otttraffic,cbcotttraffic,2020-01-21,22:50,no,no,no,no,no,no
2020-01-21 20:30:43+00:00,1.22E+18,"COLLISION: Westbound Sir GEC Pkwy at the Aviation Pkwy... one car off the road, Few others stopped and the RCMP has a few cruisers there. #otttraffic",cbcotttraffic,2020-01-21,20:30,yes,no,no,no,no,no
2020-01-21 19:19:15+00:00,1.22E+18,"AFTERNOON PEAK TRANSIT: 10 trains, plus R1 buses. #otttraffic #otttransit",cbcotttraffic,2020-01-21,19:19,no,no,no,no,no,no
2020-01-21 13:03:59+00:00,1.22E+18,COLLISIONS: Eastbound 417 just before Terry Fox. Being towed now.  A five-car collision and a two-car collision. #otttraffic,cbcotttraffic,2020-01-21,13:03,yes,no,no,no,no,no
2020-01-21 12:18:47+00:00,1.22E+18,COLLISION: About a half-dozen cars stopped along the eastbound near Palladium. Many tow trucks as well. #OttTraffic,cbcotttraffic,2020-01-21,12:18,yes,no,no,no,no,no
2020-01-21 12:00:05+00:00,1.22E+18,SECOND COLLISION: In Kanata. This one at Castlefrank. Earlier one at Eagleson should be clear soon. Very slow heading through Kanata on the eastbound 417. #otttraffic,cbcotttraffic,2020-01-21,12:00,yes,yes,no,no,no,no
2020-01-21 11:43:06+00:00,1.22E+18,COLLISION: Westbound 174 at the split. Left lane. Rear-ender. #otttraffic,cbcotttraffic,2020-01-21,11:43,yes,no,no,no,no,no
2020-01-21 11:25:03+00:00,1.22E+18,COLLISION: Left lane of the eastbound 417 after Eagleson #otttraffic,cbcotttraffic,2020-01-21,11:25,yes,no,no,no,no,no
2020-01-20 21:56:35+00:00,1.22E+18,KANATA NORTH: Northbound March Rd down to one lane between Solandt and Terry Fox for snow removal #Otttraffic,cbcotttraffic,2020-01-20,21:56,no,no,no,no,yes,no
2020-01-20 20:52:18+00:00,1.22E+18,EASTBOUND 417: Three collisions. One in the left lane after Carling. The next one is just afterwards in the centre lane and then at Parkdale -- a rollover.  #Otttraffic #ottnews,cbcotttraffic,2020-01-20,20:52,yes,no,no,no,no,no
2020-01-20 20:40:21+00:00,1.22E+18,COLLISION: On the ramp from Parkdale to the eastbound 417. Firetruck and ambulance there. #otttraffic,cbcotttraffic,2020-01-20,20:40,yes,no,no,no,no,yes
2020-01-20 19:53:25+00:00,1.22E+18,CLOSED: One block of westbound Robertson closed in Bells Corners starting at Westcliffe. Broken watermain. #Otttraffic,cbcotttraffic,2020-01-20,19:53,no,no,yes,yes,no,no
2020-01-20 11:59:15+00:00,1.22E+18,COLLISION: Coming in from Barrhaven on northbound Prince of Wales between Strandherd and Crestway. Three-vehicle collision. #otttraffic,cbcotttraffic,2020-01-20,11:59,yes,no,no,no,no,no
2020-01-20 11:57:14+00:00,1.22E+18,"COLLISION: Eastbound Carling at Alpine, near the Lincoln Fields McDs. Two cars. #otttraffic",cbcotttraffic,2020-01-20,11:57,yes,no,no,no,no,no
2020-01-20 10:32:44+00:00,1.22E+18,FEWER SCHOOL BUSES TODAY: Teacher strike means no school for elementary students. #otttraffic,cbcotttraffic,2020-01-20,10:32,no,no,no,no,no,no
2020-01-17 21:42:45+00:00,1.22E+18,LANE REDXN: Stalled vehicle on westbound Carling... just before the Civic hospital... centre lane #otttraffic,cbcotttraffic,2020-01-17,21:42,no,no,no,no,yes,no
2020-01-17 21:21:45+00:00,1.22E+18,COLLISION: Southbound River Rd. between Roger Stevens and Nixon... fire truck blocking the road #otttraffic,cbcotttraffic,2020-01-17,21:21,yes,no,yes,no,no,no
2020-01-17 21:03:09+00:00,1.22E+18,COLLISION: Six-car pileup on the eastbound 417 just before Parkdale. Right lanes. #otttraffic,cbcotttraffic,2020-01-17,21:03,yes,no,no,no,no,no
2020-01-17 20:40:23+00:00,1.22E+18,COLLISION: Eastbound 417 at Nicholas... far left lane. Rear-ender... two cars. One is badly badly damaged. #otttraffic,cbcotttraffic,2020-01-17,20:40,yes,no,no,no,no,no
2020-01-17 20:24:13+00:00,1.22E+18,COLLISION: Westbound 417 just before Palladium #otttraffic,cbcotttraffic,2020-01-17,20:24,yes,no,no,no,no,no
2020-01-17 20:03:18+00:00,1.22E+18,RISE AND SHINE: There's a mattress on westbound 174 at Blair in the right. #otttraffic,cbcotttraffic,2020-01-17,20:03,no,no,no,no,no,no
2020-01-16 22:25:03+00:00,1.22E+18,COLLISION: Middle lane of southbound March Rd -- rear-ender... just before Corkstown. Use Terry Fox or Carling to get out of Kanata North. #otttraffic,cbcotttraffic,2020-01-16,22:25,yes,no,no,no,no,no
2020-01-16 21:47:45+00:00,1.22E+18,LANE REDXN: Broken-down car in the right lane of westbound Hunt Club after the Airport Pkwy #otttraffic,cbcotttraffic,2020-01-16,21:47,no,no,yes,no,yes,no
2020-01-16 21:46:58+00:00,1.22E+18,TROUBLE: There's an articulated OC Transpo bus on the westbound 417 in the far right lane approaching Nicholas. #otttraffic,cbcotttraffic,2020-01-16,21:46,no,no,no,no,no,no
2020-01-16 21:34:20+00:00,1.22E+18,COLLISION: Eastbound 417 at Bronson. Three vehicles involved. Right lanes. #otttraffic,cbcotttraffic,2020-01-16,21:34,yes,no,no,no,no,no
2020-01-16 21:13:39+00:00,1.22E+18,COLLISION: On northbound Cty Rd 44 heading out of Kemptville. Seems bad. Lots of emergency vehicles. #otttraffic,cbcotttraffic,2020-01-16,21:13,yes,no,no,no,no,no
