Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2021-10-05 00:00:02+00:00,1445176918442184705,"174 W/B reduced to 1 lane between Trim and Tenth Line - construction. From 9pm Monday, October 4 to 5:30am Tuesday, October 5. #otttraffic",Ottawa_Traffic,2021-10-05,00:00:02,,,,,Lane Reduction,
2021-10-04 22:28:02+00:00,1445153768832749572,"(PSPC) Chaudière Crossing reduced to 1 lane with alternating traffic - construction. Motorists and cyclists must share the lane. Flagpersons present. From 7pm to 10pm on Monday, October 4. #otttraffic",Ottawa_Traffic,2021-10-04,22:28:02,,,,,Lane Reduction,
2021-10-04 20:44:02+00:00,1445127596883259398,Osgoode Main closed between Blanchfield and Stagecoach - collision. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2021-10-04,20:44:02,Collision,,,Closure,,
2021-10-04 20:44:02+00:00,1445127595100680198,Blanchfield closed between Osgoode Main and Cabin Rd - collision. OPS directing traffic. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2021-10-04,20:44:02,Collision,,,Closure,,
2021-10-04 20:12:02+00:00,1445119542888472582,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 5pm to 7pm on Monday, October 4. #otttraffic",Ottawa_Traffic,2021-10-04,20:12:02,,,,,,
2021-10-04 13:30:05+00:00,1445018387877335040,(MTO) 417 W/B reduced to 1 lane between Anderson and Hunt Club - construction. From 10am to 6pm today. #otttraffic,Ottawa_Traffic,2021-10-04,13:30:05,,,,,Lane Reduction,
2021-10-04 13:25:01+00:00,1445017114641850371,(MTO) Ramp lane reduction between 416N/417E and Holly Acres - construction. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-10-04,13:25:01,,,,,Lane Reduction,Ramp
2021-10-04 13:20:02+00:00,1445015859672588289,"Update: Ramp closed between 174 W/B and Tenth Line - construction. From 9pm Sunday, September 26 to 5:30am Wednesday, October 6. #otttraffic",Ottawa_Traffic,2021-10-04,13:20:02,,,,Closure,,Ramp
2021-10-04 09:30:07+00:00,1444957997948616711,(MTO) 417 E/B reduced to 1 lane between Walkley and Hunt Club - construction. From 6am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-10-04,09:30:07,,,,,Lane Reduction,
2021-10-03 22:32:02+00:00,1444792384395558912,(MTO) Highway 417 Eastbound at ROCHESTER (IC 121B) - Collision. left shoulder and left lane closed. #otttraffic,Ottawa_Traffic,2021-10-03,22:32:02,Collision,,,Closure,Lane Reduction,
2021-10-03 01:24:02+00:00,1444473282963681283,"174 W/B reduced to 1 lane between Montreal/St-Joseph and Blair - construction. From 9pm Saturday, October 2 to 5:30am Sunday, October 3. #otttraffic",Ottawa_Traffic,2021-10-03,01:24:02,,,,,Lane Reduction,
2021-10-03 01:20:02+00:00,1444472276649447427,"Ramp closed between Montreal/St-Joseph E/B and 174 W/B - construction. From 9pm Saturday, October 2 to 5:30am Sunday, October 3. #otttraffic",Ottawa_Traffic,2021-10-03,01:20:02,,,,Closure,,Ramp
2021-10-03 01:16:02+00:00,1444471269374799879,"Ramp closed between Montreal/St-Joseph W/B and 174 W/B - construction. From 9pm Saturday, October 2 to 5:30am Sunday, October 3. #otttraffic",Ottawa_Traffic,2021-10-03,01:16:02,,,,Closure,,Ramp
2021-10-02 18:12:01+00:00,1444364565106642949,"Traffic disruptions around Lansdowne Park / TD Place - sporting event. From 3pm to 5pm on Saturday, October 2. Parking restrictions in effect. Please refer to signage. #otttraffic",Ottawa_Traffic,2021-10-02,18:12:01,,,,,,
2021-10-02 13:12:02+00:00,1444289070314754055,"Traffic disruptions around Lansdowne Park / TD Place - sporting event.  From 10am to 12pm on Saturday, October 2. Parking restrictions in effect. Please refer to signage. #otttraffic",Ottawa_Traffic,2021-10-02,13:12:02,,,,,Lane Reduction,
2021-10-02 01:32:03+00:00,1444112911287439361,"174 reduced to 1 lane in each direction between Jeanne d'Arc and Champlain/Place d'Orleans - construction. Until 5:30am Monday, October 4. #otttraffic",Ottawa_Traffic,2021-10-02,01:32:03,,,,,Lane Reduction,
2021-10-02 01:28:02+00:00,1444111902133587978,"Ramp reduced to 1 lane between 174 W/B and Montreal/St-Joseph - construction. From 10pm Friday, October 1 to 5:30am Saturday, October 2. #otttraffic",Ottawa_Traffic,2021-10-02,01:28:02,,,,,Lane Reduction,Ramp
2021-10-02 01:24:01+00:00,1444110893516836866,"Ramp reduced to 1 lane between 174 E/B and Montreal/St-Joseph - construction. From 10pm Friday, October 1 to 5:30am Saturday, October 2. #otttraffic",Ottawa_Traffic,2021-10-02,01:24:01,,,,,Lane Reduction,Ramp
2021-10-02 00:48:02+00:00,1444101834084397056,(MTO) Highway 417 Westbound at ROCHESTER (IC 121B) - Collision. 2 right lanes and right shoulder closed. #otttraffic,Ottawa_Traffic,2021-10-02,00:48:02,Collision,,,Closure,,
2021-10-02 00:40:02+00:00,1444099822668206080,(MTO) Highway 417 Westbound at ROCHESTER (IC 121B) - Collision. right lane and right shoulder closed. #otttraffic,Ottawa_Traffic,2021-10-02,00:40:02,Collision,,,Closure,,
2021-10-02 00:40:02+00:00,1444099821338611713,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 9:30pm to 11pm on Friday night, October 1. #otttraffic",Ottawa_Traffic,2021-10-02,00:40:02,,,,,Lane Reduction,
2021-10-01 23:08:02+00:00,1444076670944677896,(MTO) Highway 417 Westbound ON-RAMP at ST. LAURENT BLVD - Disabled Vehicle. All lanes closed. #otttraffic,Ottawa_Traffic,2021-10-01,23:08:02,,,,Closure,,Ramp
2021-10-01 22:20:01+00:00,1444064587846914050,"Ramp closed between Tenth Line N/B and 174 W/B - construction. From 7pm Friday, October 1 to 5:30am Monday, October 4.. #otttraffic",Ottawa_Traffic,2021-10-01,22:20:01,,,,Closure,,Ramp
2021-10-01 22:16:03+00:00,1444063587505524736,"174 W/B reduced to 1 lane between Trim and Tenth Line - construction. From 7pm Friday, October 1 to 5:30am Monday, October 4. #otttraffic",Ottawa_Traffic,2021-10-01,22:16:03,,,,,Lane Reduction,
2021-10-01 21:56:02+00:00,1444058548846088193,Baseline reduced to 1 lane in each direction between Clyde and Erindale - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-10-01,21:56:02,Collision,,,,Lane Reduction,
2021-10-01 21:40:02+00:00,1444054524579176450,(MTO) Highway 417 Eastbound at PINECREST AVE / GREENBANK - Disabled Vehicle. left shoulder and 2 left lanes closed. #otttraffic,Ottawa_Traffic,2021-10-01,21:40:02,,,,Closure,,
2021-10-01 21:28:02+00:00,1444051506035052545,(MTO) Highway 417 Eastbound at PINECREST AVE / GREENBANK - Disabled Vehicle. left shoulder and 1 left lane closed. #otttraffic,Ottawa_Traffic,2021-10-01,21:28:02,,,,Closure,Lane Reduction,
2021-10-01 20:28:02+00:00,1444036406712676361,Carp S/B reduced to 1 lane between Kittiwake/Echowoods and Hazeldean - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-10-01,20:28:02,Collision,,,,Lane Reduction,
2021-10-01 20:12:03+00:00,1444032381124546561,Vanier Pkwy S/B reduced to 1 lane between Donald and Queen Mary - collision. OPS directing traffic. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-10-01,20:12:03,Collision,Slow,,,Lane Reduction,
2021-10-01 20:12:02+00:00,1444032379492966411,(MTO) Highway 417 Eastbound at MAITLAND AVE - Collision. left shoulder and 1 left lane closed. #otttraffic,Ottawa_Traffic,2021-10-01,20:12:02,Collision,,,Closure,Lane Reduction,
2021-10-01 20:12:02+00:00,1444032377983062019,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 5pm to 7pm on Friday, October 1. #otttraffic",Ottawa_Traffic,2021-10-01,20:12:02,,,,,,
2021-10-01 20:08:02+00:00,1444031371681411072,Lyon S/B lane reductions between Queen and Albert - collision. Duration unknown. #otttraffic,Ottawa_Traffic,2021-10-01,20:08:02,Collision,,,,Lane Reduction,
2021-10-01 13:45:02+00:00,1443934986047049735,(MTO) Ramp reduced to 1 lane between 416N/417E and Holly Acres - construction. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-10-01,13:45:02,,,,,Lane Reduction,Ramp
2021-10-01 13:33:07+00:00,1443931988650516483,(MTO) 417 W/B reduced to 1 lane between Anderson and Hunt Club - construction. From 10am to 8pm today. #otttraffic,Ottawa_Traffic,2021-10-01,13:33:07,,,,,Lane Reduction,
2021-10-01 12:48:01+00:00,1443920639178465280,Island Park lane reduction in both directions between Sir John A Macdonald and Champlain Bridge - unknown cause. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-10-01,12:48:01,,,,,Lane Reduction,
2021-10-01 12:32:01+00:00,1443916612625702939,St-Patrick E/B reduced to 1 lane between King Edward and Beausoleil - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-10-01,12:32:01,Collision,,,,Lane Reduction,
2021-10-01 01:28:02+00:00,1443749512720396295,"Ramp reduced to 1 lane between 174 W/B and Montreal/St-Joseph - construction. From 10pm Thursday, September 30 to 5:30am Friday, October 1. #otttraffic",Ottawa_Traffic,2021-10-01,01:28:02,,,,,Lane Reduction,Ramp
2021-10-01 01:20:02+00:00,1443747500922392581,"Ramp reduced to 1 lane between 174 E/B and Montreal/St-Joseph - construction. From 10pm Thursday, September 30 to 5:30am Friday, October 1. #otttraffic",Ottawa_Traffic,2021-10-01,01:20:02,,,,,Lane Reduction,Ramp
2021-09-30 23:28:02+00:00,1443719314956292098,"174 W/B reduced to 1 lane between Trim and Tenth Line - construction. From 7pm Thursday, September 30 to 5:30am Friday, October 1. #otttraffic",Ottawa_Traffic,2021-09-30,23:28:02,,,,,Lane Reduction,
2021-09-30 23:24:02+00:00,1443718307123712002,"Ramp closed between Tenth Line N/B and 174 W/B - construction. From 7pm Thursday, September 30 to 5:30am Friday, October 1. #otttraffic",Ottawa_Traffic,2021-09-30,23:24:02,,,,Closure,,Ramp
2021-09-30 22:12:01+00:00,1443700186363092992,(MTO) Highway 417 Eastbound at BRONSON AVE (IC 121A) - Disabled Vehicle. right lane and right shoulder closed. #otttraffic,Ottawa_Traffic,2021-09-30,22:12:01,,,,Closure,,
2021-09-30 17:12:02+00:00,1443624692070424576,(MTO) Highway 417 Westbound at CARLING AVE / KIRKWOOD AVE - Collision. 1 right lane closed. #otttraffic,Ottawa_Traffic,2021-09-30,17:12:02,Collision,,,Closure,Lane Reduction,
2021-09-30 16:36:02+00:00,1443615632428257282,Ramp closed between 174 W/B and Champlain/Place d'Orleans - road conditions. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2021-09-30,16:36:02,,,,Closure,,Ramp
2021-09-30 16:16:02+00:00,1443610599510921219,(MTO) Highway 417 Eastbound at JACKIE HOLZMAN BRIDGE - Collision. left shoulder and left lane closed. #otttraffic,Ottawa_Traffic,2021-09-30,16:16:02,Collision,,,Closure,Lane Reduction,
2021-09-30 13:30:11+00:00,1443568860318339081,(MTO) 417 W/B reduced to 1 lane between Anderson and Hunt Club - construction. From 10am to 8pm today. #otttraffic,Ottawa_Traffic,2021-09-30,13:30:11,,,,,Lane Reduction,
2021-09-30 00:40:02+00:00,1443375047767379971,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 9:30pm to 11pm on Wednesday night, September 29. #otttraffic",Ottawa_Traffic,2021-09-30,00:40:02,,,,,Lane Reduction,
2021-09-30 00:20:01+00:00,1443370011553325057,"174 reduced to 1 lane with alternating traffic at Trim - construction. From 9pm Wednesday, September 29 to 5:30am Thursday, September 30. #otttraffic",Ottawa_Traffic,2021-09-30,00:20:01,,,,,Lane Reduction,
2021-09-30 00:00:02+00:00,1443364981098127360,"174 reduced to 1 lane in each direction between Tenth Line and Trim - construction. From 9pm Wednesday, September 29 to 5:30am Thursday, September 30. #otttraffic",Ottawa_Traffic,2021-09-30,00:00:02,,,,,Lane Reduction,
2021-09-29 23:52:02+00:00,1443362967651815425,"Ramp closed between Tenth Line N/B and 174 W/B - construction. From 9pm Wednesday, September 29 to 5:30am Thursday, September 30. #otttraffic",Ottawa_Traffic,2021-09-29,23:52:02,,,,Closure,,Ramp
2021-09-29 22:28:03+00:00,1443341830813257736,"174 reduced to 1 lane in each direction between Montreal/St-Joseph and Jeanne d'Arc - construction. From 7pm Wednesday, September 29 to 5:30am Thursday, September 30. #otttraffic",Ottawa_Traffic,2021-09-29,22:28:03,,,,,Lane Reduction,
2021-09-29 22:28:02+00:00,1443341828938477569,"(PSPC) Chaudière Crossing reduced to 1 lane with alternating traffic - construction. Motorists and cyclists must share the lane. Flagpersons present. From 7pm to 10pm every night. From Wednesday, September 29 to Friday, October 1. #otttraffic",Ottawa_Traffic,2021-09-29,22:28:02,,,,,Lane Reduction,
2021-09-29 22:12:02+00:00,1443337800531730448,174 W/B reduced to 1 lane between Blair and 417 - collision. Duration unknown. #otttraffic,Ottawa_Traffic,2021-09-29,22:12:02,Collision,,,,Lane Reduction,
2021-09-29 21:20:02+00:00,1443324716073299974,Baseline W/B reduced to 1 lane at Farlane - collision. Duration unknown. #otttraffic,Ottawa_Traffic,2021-09-29,21:20:02,Collision,,,,Lane Reduction,
2021-09-29 21:00:02+00:00,1443319682505887751,Terry Fox S/B reduced to 1 lane between Palladium/Katimavik and Maple Grove - collision. Duration unknown. #otttraffic,Ottawa_Traffic,2021-09-29,21:00:02,Collision,,,,Lane Reduction,
2021-09-29 19:48:02+00:00,1443301564068810759,St-Laurent S/B reduced to 1 lane at McArthur - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-09-29,19:48:02,Collision,,,,Lane Reduction,
2021-09-29 19:40:02+00:00,1443299549758562311,"Traffic disruptions in Canadian Tire Centre area - sporting event. From 4:30pm to 6:30pm on Wednesday, September 29. #otttraffic",Ottawa_Traffic,2021-09-29,19:40:02,,,,,,
2021-09-29 16:36:20+00:00,1443253319682695169,Correction: (MTO) 417 W/B reduced to 2 lanes between Bronson and Parkdale - construction. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-09-29,16:36:20,,,,,Lane Reduction,
2021-09-29 16:16:02+00:00,1443248209787293697,174 E/B reduced to 1 lane at Blair - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-09-29,16:16:02,Collision,,,,Lane Reduction,
2021-09-29 13:30:06+00:00,1443206451783258115,(MTO) 417 W/B reduced to 1 lane between Anderson and Hunt Club - construction. From 10am to 8pm today. #otttraffic,Ottawa_Traffic,2021-09-29,13:30:06,,,,,Lane Reduction,
2021-09-29 13:20:02+00:00,1443203919941967876,(MTO) 417 W/B reduced to 3 lanes at Moodie - maintenance. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-09-29,13:20:02,,,,,Lane Reduction,
2021-09-29 13:15:02+00:00,1443202662514765825,(MTO) 417 E/B reduced to 2 lanes between Parkdale and Bronson - construction. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-09-29,13:15:02,,,,,Lane Reduction,
2021-09-29 12:28:02+00:00,1443190832484519937,Traffic disruptions at Carling W/B &amp; Kirkwood - traffic signals not working. Duration unknown. #otttraffic,Ottawa_Traffic,2021-09-29,12:28:02,,,,,,
2021-09-29 12:28:01+00:00,1443190830840303617,"(PSPC) Alexandra Bridge closed - construction. Cyclists and pedestrians not affected. From 9:30am to 3pm on Wednesday, September 29 and Thursday, September 30. #otttraffic",Ottawa_Traffic,2021-09-29,12:28:01,,,,Closure,Lane Reduction,
2021-09-29 11:52:01+00:00,1443181770392969219,(MTO) Highway 417 Eastbound at PINECREST AVE / GREENBANK - Disabled Vehicle. 1 centre lane closed. #otttraffic,Ottawa_Traffic,2021-09-29,11:52:01,,,,Closure,Lane Reduction,
2021-09-29 11:00:01+00:00,1443168684277735426,(MTO) Highway 417 Eastbound at JACKIE HOLZMAN BRIDGE - Collision. left shoulder and left lane closed. #otttraffic,Ottawa_Traffic,2021-09-29,11:00:01,Collision,,,Closure,Lane Reduction,
2021-09-29 01:40:01+00:00,1443027755654844416,"Traffic disruptions around Lansdowne Park / TD Place - sporting event. From 10:30pm to midnight on Tuesday night, September 28. Parking restrictions in effect. Please refer to signage. #otttraffic",Ottawa_Traffic,2021-09-29,01:40:01,,,,,,
2021-09-29 00:20:02+00:00,1443007626112126979,"174 E/B reduced to 1 lane between Champlain/Place d'Orleans and Trim - construction. From 9pm Tuesday, September 28 to 5:30am Wednesday, September 29. #otttraffic",Ottawa_Traffic,2021-09-29,00:20:02,,,,,Lane Reduction,
2021-09-28 23:56:02+00:00,1443001584527478787,"Ramp closed between Jeanne d'Arc N/B and 174 W/B - construction. From 9pm Tuesday, September 28 to 5:30am Wednesday, September 29. #otttraffic",Ottawa_Traffic,2021-09-28,23:56:02,,,,Closure,,Ramp
2021-09-28 23:52:01+00:00,1443000576711725060,"Ramp closed between Tenth Line N/B and 174 W/B - construction. From 9pm Tuesday, September 28 to 5:30am Wednesday, September 29. #otttraffic",Ottawa_Traffic,2021-09-28,23:52:01,,,,Closure,,Ramp
2021-09-28 23:48:02+00:00,1442999573492813825,"174 W/B reduced to 1 lane between Trim and Tenth Line - construction. From 9pm Tuesday, September 28 to 5:30am Wednesday, September 29. #otttraffic",Ottawa_Traffic,2021-09-28,23:48:02,,,,,Lane Reduction,
2021-09-28 22:28:02+00:00,1442979440674230283,"174 reduced to 1 lane in each direction between Montreal/St-Joseph and Jeanne d'Arc - construction. From 7pm Tuesday, September 28 to 5:30am Wednesday, September 29. #otttraffic",Ottawa_Traffic,2021-09-28,22:28:02,,,,,Lane Reduction,
2021-09-28 21:08:01+00:00,1442959304944803841,Traffic disruptions at Lees Av &amp; University campus entrance - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-09-28,21:08:01,Collision,,,,,
2021-09-28 20:40:02+00:00,1442952260980334592,"Traffic disruptions around Lansdowne Park / TD Place - sporting event. From 5:30pm to 7:30pm Tuesday, September 28. Parking restrictions in effect. Please refer to signage. #otttraffic",Ottawa_Traffic,2021-09-28,20:40:02,,,,,,
2021-09-28 19:52:02+00:00,1442940182324416514,Terry Fox lane reduction in both directions between Castlefrank/Abbott and Westphalian - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2021-09-28,19:52:02,Collision,,,,Lane Reduction,
2021-09-28 13:30:06+00:00,1442844065570111493,(MTO) 417 W/B reduced to 1 lane between Anderson and Hunt Club - construction. From 10am to 8pm today. #otttraffic,Ottawa_Traffic,2021-09-28,13:30:06,,,,,Lane Reduction,
2021-09-28 13:20:03+00:00,1442841533892505604,(MTO) 417 W/B reduced to 3 lanes at Moodie - maintenance. From 10am to 2:30pm today. #otttraffic,Ottawa_Traffic,2021-09-28,13:20:03,,,,,Lane Reduction,
2021-09-28 12:12:02+00:00,1442824417957060616,174 W/B reduced to 1 lane between Champlain/Place d'Orleans and Jeanne d'Arc - collision. OPS directing traffic. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2021-09-28,12:12:02,Collision,Slow,,,Lane Reduction,
2021-09-28 11:24:02+00:00,1442812341310078977,Innes W/B lane reduction at 417 - collision. Duration unknown. #otttraffic,Ottawa_Traffic,2021-09-28,11:24:02,Collision,,,,Lane Reduction,
2021-09-28 00:08:02+00:00,1442642216284004353,"174 W/B reduced to 1 lane between Trim and Tenth Line - construction. From 9pm Monday, September 27 to 5:30am Tuesday, September 28. #otttraffic",Ottawa_Traffic,2021-09-28,00:08:02,,,,,Lane Reduction,
