Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2020-11-16 20:31:35+00:00,1328435569760808962,"COLLISION: Two, actually. Both on westbound Boul des Allumettieres between St-Raymond and Des Grives. Left lane. Police there. #OttTraffic",cbcotttraffic,2020-11-16,20:31:35,Collision,,,,,
2020-11-16 12:51:55+00:00,1328319890202238976,BLOW OUT: Car tire bits all over the lanes of the eastbound Hwy. 7 at the Dwyer Hill Rd exit and under the overpass. #OttTraffic,cbcotttraffic,2020-11-16,12:51:55,,,Accident,,,
2020-11-16 11:56:01+00:00,1328305822078824448,"HAZARD: School bus with a flat tire and other vehicles stopped, including a tow truck, on the westbound 417 approaching Bayshore. Right shoulder and left shoulder. #OttTraffic",cbcotttraffic,2020-11-16,11:56:01,,,Accident,,,
2020-11-13 22:11:09+00:00,1327373462583840776,AFTERNOON DE-LIGHT: Traffic signals on a flash cycle at Fernbank and Terry Fox. Treat as all-way stop. #otttraffic,cbcotttraffic,2020-11-13,22:11:09,,,,,,
2020-11-11 22:13:24+00:00,1326649252278317057,COLLISION: Hwy 17 at Gillan Rd in Renfrew. That’s the eastern most interchange. Tractor trailer involved and multiple vehicles #otttraffic #ONHwys,cbcotttraffic,2020-11-11,22:13:24,Collision,,,,,
2020-11-11 22:11:39+00:00,1326648814116229121,"A year ago today we had 20cm of fluffy white snow, I’m told. So count your blessings #otttraffic",cbcotttraffic,2020-11-11,22:11:39,,,,,,
2020-11-11 20:41:26+00:00,1326626109140709376,COLLISION: Northbound Merivale at Viewmount. Quite backed up #otttraffic,cbcotttraffic,2020-11-11,20:41:26,Collision,Slow,,,,
2020-11-10 20:09:09+00:00,1326255595641561095,AFTERNOON DE-LIGHT: Traffic signals flashing at Trim and Innes in Orleans. Treat as all-way stop. Very busy and unpleasant. #Otttraffic,cbcotttraffic,2020-11-10,20:09:09,,,,,,
2020-11-10 13:07:38+00:00,1326149517851422723,"COLLISION: Car hit a light standard down on Maitland at Erindale, south of the 417. Traffic signals out there as a result. Treat as all-way stop. Police there.  #otttraffic",cbcotttraffic,2020-11-10,13:07:38,Collision,,,,,
2020-11-10 11:22:24+00:00,1326123037243170816,"COLLISION: Southbound 31 south of Vernon. Tractor-trailer carrying hay. Overturned, half in the ditch. #otttraffic",cbcotttraffic,2020-11-10,11:22:24,Collision,,Accident,,,
2020-11-09 22:21:54+00:00,1325926614853677058,Red Bargain Barn building is fully ablaze in Pembroke. Main street closed in the west end. #Otttraffic #ottnews,cbcotttraffic,2020-11-09,22:21:54,,,Accident,Closure,,
2020-11-06 20:56:14+00:00,1324817892748255234,COLLISION: Westbound 174 at Blair. Not moving. #otttraffic,cbcotttraffic,2020-11-06,20:56:14,Collision,,,,,
2020-11-06 20:28:38+00:00,1324810949186998274,COLLISION: Westbound 417 after Bronson #otttraffic,cbcotttraffic,2020-11-06,20:28:38,Collision,,,,,
2020-11-06 13:35:58+00:00,1324707097917927424,COLLISION: Eastbound 417 at Maitland #otttraffic,cbcotttraffic,2020-11-06,13:35:58,Collision,,,,,
2020-11-05 13:16:09+00:00,1324339724073476100,COLLISION: Northbound Terry Fox at Kanata Ave. Two vehicles. #otttraffic,cbcotttraffic,2020-11-05,13:16:09,Collision,,,,,
2020-11-04 21:28:10+00:00,1324101156595994625,COLLISION: Eastbound 174 at Montreal Rd. backed up to the split. #OttTraffic,cbcotttraffic,2020-11-04,21:28:10,Collision,Slow,,,,
2020-11-04 11:57:30+00:00,1323957541320228867,COLLISION: Eastbound 417 just east of Nicholas. Very slow there. #OttTraffic,cbcotttraffic,2020-11-04,11:57:30,Collision,Slow,,,,
2020-11-03 11:26:14+00:00,1323587286622195712,COLLISION: Eastbound 417 near Bayshore #otttraffic,cbcotttraffic,2020-11-03,11:26:14,Collision,,,,,
2020-11-02 22:52:38+00:00,1323397636519583744,The broken-down vehicle on the Parkdale on-ramp to the EB 417 is now gone. #OttTraffic,cbcotttraffic,2020-11-02,22:52:38,,,Accident,,,Ramp
2020-11-02 12:53:42+00:00,1323246910015242241,The city now says the crash on Hawthorne has been cleaned up. #OttTraffic,cbcotttraffic,2020-11-02,12:53:42,Collision,,,,,
2020-11-02 12:21:18+00:00,1323238756191784961,"COLLISION | SB Hawthorne down to one lane at Stevenage, about halfway between Walkley and Hunt Club. #OttTraffic",cbcotttraffic,2020-11-02,12:21:18,Collision,,,,Lane Reduction,
2020-11-02 12:20:11+00:00,1323238472514183170,And @hydroottawa's map suggests it's back on for all but a handful of people across #Ottawa. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2020-11-02,12:20:11,,,,,,
2020-11-02 12:16:36+00:00,1323237574106845185,Power's back on in the Stittsville area. #OttBike #OttTraffic #OttWalk,cbcotttraffic,2020-11-02,12:16:36,,,,,,
2020-11-02 11:23:55+00:00,1323224312233578496,"Also, the city says the #OttTraffic lights are not working at Elgin and Queen. #OttBike #OttWalk",cbcotttraffic,2020-11-02,11:23:55,,,,,,
2020-11-02 11:23:29+00:00,1323224205731766272,"Some of the main roads affected by outages right now: Innes/Mer Bleue area, Carp/Hazeldean, the 105 between Wakefield and Kazabazua and one that is close to the 17 around Chalk/Deep River. #OttTraffic",cbcotttraffic,2020-11-02,11:23:29,,,,Closure,,
2020-11-02 11:06:20+00:00,1323219889134407682,There's a tree down on Forest Valley Drive in the east end and a hydro pole dangerously leaning on Terminal Avenue behind Trainyards. Both are detouring buses. #OttTraffic #OttWalk,cbcotttraffic,2020-11-02,11:06:20,,,,,,
2020-10-28 18:07:45+00:00,1321514003173179393,"COLLISION: Woodroffe and Lenester (near Carling). Backing up traffic going north on Woodroffe. Paramedics, fire and police on site. Motorcycle involved #otttraffic",cbcotttraffic,2020-10-28,18:07:45,Collision,,Accident,,,
2020-10-27 11:35:06+00:00,1321052800814600196,"COLLISION: Westbound 50 around Draveurs Bridge, backed up and slow. #otttraffic",cbcotttraffic,2020-10-27,11:35:06,Collision,Slow,,,,
2020-10-27 11:34:32+00:00,1321052660607422466,"SLOW: Eastbound Boul des Allumettieres is quite heavy coming in from Aylmer, approaching St-Raymond. #otttraffic",cbcotttraffic,2020-10-27,11:34:32,,Slow,,,,
2020-10-20 12:05:16+00:00,1318523679366651905,"COLLISION: On the 174 between Trim and Cumberland, affecting traffic both directions. Use Old Montreal Rd. #otttraffic",cbcotttraffic,2020-10-20,12:05:16,Collision,,,,,
2020-10-13 19:31:40+00:00,1316099304440946688,"COLLISION: Old Richmond Rd. Car over guard rail by the river, almost in Richmond Village. Emergency crews there. #Otttraffic",cbcotttraffic,2020-10-13,19:31:40,Collision,,,,,
2020-10-09 18:52:51+00:00,1314639984629026822,"COLLISION: Eastbound 417 approaching Carling. Quite slow, almost back to Pinecrest #OttTraffic",cbcotttraffic,2020-10-09,18:52:51,Collision,Slow,,,,
2020-10-08 10:51:17+00:00,1314156403393781762,CHAMPLAIN BRIDGE: Slow headed to Ottawa due to police stop. #Otttraffic,cbcotttraffic,2020-10-08,10:51:17,,Slow,,,,
2020-10-07 19:35:55+00:00,1313926046538969090,AFTERNOON DE-LIGHT: Traffic signals out at Stagecoach and Mitch Owens. Treat as all-way stop. #otttraffic,cbcotttraffic,2020-10-07,19:35:55,,,,,,
2020-10-07 11:29:14+00:00,1313803566381965312,AYE YAYE: Westbound 50 has turned wretched. Slow from La Verendrye all the way to Draveurs Bridge #otttraffic,cbcotttraffic,2020-10-07,11:29:14,,Slow,,,,
2020-10-05 21:19:46+00:00,1313227406694592518,COLLISION: Eastbound Hunt Club at Bridle Path in South Keys #otttraffic,cbcotttraffic,2020-10-05,21:19:46,Collision,,,,,
2020-10-05 20:10:15+00:00,1313209910239387649,WESTBOUND 401: Very slow from Brockville to nearly Mallorytown. #otttraffic,cbcotttraffic,2020-10-05,20:10:15,,Slow,,,,
2020-10-05 11:32:39+00:00,1313079650059517954,HULL IN A HANDBASKET: The westbound 50 is stop and go from just after Montee Paiement to Draveurs Bridge. Choose a different way. #otttraffic,cbcotttraffic,2020-10-05,11:32:39,,Slow,,,,
2020-10-05 11:05:35+00:00,1313072840862846976,"HWY 7 CLOSED: Eastbound towards Ottawa, at Tatlock, headed towards Carleton Place. Detour. No warning. If you're coming from Perth, head through Franktown, otherwise you're going to Almonte. #Otttraffic #ONHwys",cbcotttraffic,2020-10-05,11:05:35,,,,Closure,,
2020-10-05 09:33:28+00:00,1313049660118962178,"LRT EXTENSION WORK AT IRIS: The eastbound and westbound lanes of Iris Street at the Transitway will shift north of the street today for approx 18 months for Stage 2 extension. Detour signage will be in place for motorists, cyclists and pedestrians. #Otttraffic #ottbike #ottwalk",cbcotttraffic,2020-10-05,09:33:28,,,,,,
2020-10-05 09:31:42+00:00,1313049212305760257,"ALL FILLER, NO KILLER: Crack filling and repairs on Fisher today between Baseline and Carling. Traffic controllers will be on site to direct motorists. Pedestrian and cycling access will be maintained. #Otttraffic
#ottbike #ottwalk",cbcotttraffic,2020-10-05,09:31:42,,,,,,
2020-10-05 09:30:06+00:00,1313048810009100288,"PAVING: Remember the paving on Riverside? Well, it starts today on Prince of Wales. Off-peak northbound lane reductions between Colonnade and Fisher until end of October. One lane n/b will be maintained. Cyclist and ped access will be maintained. #Otttraffic #ottbike #ottwalk",cbcotttraffic,2020-10-05,09:30:06,,,,,Lane Reduction,
2020-10-02 09:52:25+00:00,1311967263910748160,"417 CLOSES THIS WEEKEND: Highway 417 will close at Nicholas, in both directions, from Saturday at 6 pm to Sunday at 11 am. The eastbound on-ramps at Nicholas and Metcalfe streets will also close during that time. Stay the heck out of detour route. #Otttraffic #ONHwys",cbcotttraffic,2020-10-02,09:52:25,,,,Closure,,Ramp
2020-10-01 20:57:55+00:00,1311772355765637120,COLLISION: Eastbound 417 at Carling #otttraffic,cbcotttraffic,2020-10-01,20:57:55,Collision,,,,,
2020-10-01 10:33:52+00:00,1311615305614069762,COLLISION: Eastbound 174 after Blair. #otttraffic,cbcotttraffic,2020-10-01,10:33:52,Collision,,,,,
2020-10-01 10:31:20+00:00,1311614670718074880,COLLISION: Looks like a head-on at the intersection Hwy. 15 and Hwy. 7 in Carleton Place. Tough headed to Ottawa. #otttraffic #ONHwys,cbcotttraffic,2020-10-01,10:31:20,Collision,,,,,
2020-09-30 09:53:57+00:00,1311242873069883393,"RAIN: A four-letter word for Ottawa commuters. Get more than your running lights on, visibility is affected this morning. #otttraffic",cbcotttraffic,2020-09-30,09:53:57,,,,,,
2020-09-29 10:52:48+00:00,1310895297036509185,MOOSE HIT: Far left lane of the westbound 417 right after Walkley. Hit and killed. Traffic stopped. #otttraffic,cbcotttraffic,2020-09-29,10:52:48,,,,,,
2020-09-29 10:20:06+00:00,1310887066977345536,ROLLOVER: Westbound 417 just west of Casselman. Emergency crews there. Lots of fire trucks and police. #otttraffic #ONHwys,cbcotttraffic,2020-09-29,10:20:06,,,Accident,,,
2020-09-29 10:00:18+00:00,1310882082273591296,HEY ORLEANS: Looks like that miserable traffic volume you saw yesterday on the westbound 174 won't be seen today. Your smudging worked. Way to go!  #otttraffic,cbcotttraffic,2020-09-29,10:00:18,,,,,,
2020-09-28 21:09:46+00:00,1310688170892197888,BOOM: A tire blew to bits on the eastbound 174 after Place d'Orleans. Right lane. #Otttraffic,cbcotttraffic,2020-09-28,21:09:46,,,,,,
2020-09-28 21:01:07+00:00,1310685995898220544,BROKEN-DOWN VEHICLE: Northbound Nicholas beside uOttawa #otttraffic,cbcotttraffic,2020-09-28,21:01:07,,,,,,
2020-09-28 10:44:01+00:00,1310530696063188999,COLLISION: Youville and St-Joseph in Orleans. Makes a mess of trying to avoid the 174 that way. #Otttraffic,cbcotttraffic,2020-09-28,10:44:01,Collision,,,,,
2020-09-28 09:56:36+00:00,1310518765675831301,FISHER: Crack sealing on Fisher today between Carling and Baseline. Traffic controllers will be on site to direct motorists. Pedestrian and cycling access will be maintained. #Otttraffic #ottwalk #ottbike,cbcotttraffic,2020-09-28,09:56:36,,,,,,
2020-09-28 09:55:22+00:00,1310518455884566537,"WELLINGTON WEST: Gilchrist Road at Scott Street closed from today to October 2 for watermain replacement. Local access will be maintained and signed detours will be in place for motorists, cyclists and pedestrians. #Otttraffic #ottbike #ottwalk",cbcotttraffic,2020-09-28,09:55:22,,,,Closure,,
2020-09-28 09:53:43+00:00,1310518038538657798,VANIER PKWY: Lane redxns between Presland and Donald  both directions from today until October 9 for watermain and sewer replacement. One lane of traffic in each direction will be maintained at all times and signed detours will be in place for pedestrians #Otttraffic #ottwalk,cbcotttraffic,2020-09-28,09:53:43,,,,,,
2020-09-25 10:54:21+00:00,1309446135401140226,GHASTLY: Westbound 174 is brutally slow from Mtl Rd to Blair due to LRT-related crews with their LRT-related cones. #OttTraffic,cbcotttraffic,2020-09-25,10:54:21,,Slow,,,,
2020-09-25 09:33:25+00:00,1309425766992695296,LRT AND THE 174: Westbound traffic will be diverted onto the eastbound 174 between Montreal and Blair roads on Saturday &amp; Sunday for Stage 2 LRT expansion. Traffic lanes will be separated. This configuration will be in place until 2021. Eastbound traffic not impacted #Otttraffic,cbcotttraffic,2020-09-25,09:33:25,,,,,,
2020-09-24 20:57:12+00:00,1309235459072110592,"CANTLEY GET THERE FROM HERE: If you use the northbound 307 to get to Cantley, you will not enjoy that right now.  Hella backed up. #otttraffic",cbcotttraffic,2020-09-24,20:57:12,,Slow,,,,
2020-09-24 20:05:01+00:00,1309222325217357825,DEBRIS: There was an earlier collision on the eastbound 417 near Parkdale. Now there's glass debris on the road... cars are swerving. #otttraffic,cbcotttraffic,2020-09-24,20:05:01,Collision,,,,,
2020-09-24 19:09:36+00:00,1309208382428020736,MAJOR TIE-UPS: Hwy. 17 west of Calabogie Rd. Alternating traffic. #otttraffic #ONHwys,cbcotttraffic,2020-09-24,19:09:36,,,,,,
2020-09-24 10:47:53+00:00,1309082118794997761,"BROKEN-DOWN TRUCK: Big Pepsi truck, westbound 417 at Nicholas. Causing sudden braking. #otttraffic",cbcotttraffic,2020-09-24,10:47:53,,,,,,
2020-09-23 21:09:36+00:00,1308876193467445249,COLLISION: Westbound 417 approaching Parkdale #otttraffic,cbcotttraffic,2020-09-23,21:09:36,Collision,,,,,
2020-09-23 11:00:59+00:00,1308723028419907585,"COLLISION: Montreal Rd at Foxborough, west of Ogilvie. Someone took out the traffic light pole. Police directing traffic. #otttraffic",cbcotttraffic,2020-09-23,11:00:59,Collision,,,,,
2020-09-22 11:01:32+00:00,1308360779750674438,"416 STOPPED: North of Kemptville, just north of Roger Stevens. Must be a collision northbound. Highway stopped. #otttraffic",cbcotttraffic,2020-09-22,11:01:32,Collision,,,,,
2020-09-21 21:25:32+00:00,1308155425351766017,COLLISION: Eastbound 417 at Parkdale #otttraffic,cbcotttraffic,2020-09-21,21:25:32,Collision,,,,,
2020-09-21 20:06:32+00:00,1308135546796093441,"RIDEAU RD: Near Bank. Fire trucks, police, back-ups. #otttraffic",cbcotttraffic,2020-09-21,20:06:32,,,,,,
2020-09-21 19:20:23+00:00,1308123931673591808,SLOW: 417 down to one lane and very slow both directions west of Calabogie Rd. #otttraffic,cbcotttraffic,2020-09-21,19:20:23,,Slow,,,Lane Reduction,
2020-09-21 19:18:31+00:00,1308123459537559554,CLOSED: Police blocking access to Mitch Owens at Old Prescott Rd. #otttraffic,cbcotttraffic,2020-09-21,19:18:31,,,,Closure,,
2020-09-21 11:40:43+00:00,1308008253138382849,COLLISION: Possible roll-over. Ramp from Hwy. 7 to the eastbound 417. Car hit the right-side ditch. Emergency crews there. #otttraffic,cbcotttraffic,2020-09-21,11:40:43,Collision,,Accident,,,Ramp
2020-09-17 10:52:43+00:00,1306546619521916928,CAR FIRE: Westbound 417 at Terry Fox. Exit blocked. #otttraffic,cbcotttraffic,2020-09-17,10:52:43,,,,Closure,,
2020-09-17 10:33:13+00:00,1306541714979643394,DEBRIS: Westbound 417 around Metcalfe. Piece of orange plastic fence/netting. #otttraffic,cbcotttraffic,2020-09-17,10:33:13,,,,,,
2020-09-16 09:54:13+00:00,1306169512031653888,417 WIDENEING: Drove through section of the eastbound 417 from Maitland to Parkdale last night. Crews making a LOT of progress. They had it down to one lane to get stuff done. Wouldn't be shocked if it were to open soon. Looks like they just need the light standards. #otttraffic,cbcotttraffic,2020-09-16,09:54:13,,,,,Lane Reduction,
2020-09-14 09:48:13+00:00,1305443224933281792,SLOW: Westbound 50 at La Verendrye #otttraffic,cbcotttraffic,2020-09-14,09:48:13,,Slow,,,,
2020-09-08 21:15:17+00:00,1303441804570787842,COLLISION: Prince of Wales near the Arboretum. Affecting both directions. #otttraffic,cbcotttraffic,2020-09-08,21:15:17,Collision,,,,,
2020-09-08 20:32:20+00:00,1303430993567715331,COLLISION: Northbound Woodroffe at the 417. Backed up to College Square #otttraffic,cbcotttraffic,2020-09-08,20:32:20,Collision,,,,,
2020-09-08 09:45:14+00:00,1303268147353530368,LRT EXTENSION: Richmond Road  down to one eastbound lane between Wavell Avenue and Windermere Avenue  until mid-October. That's between Westboro and Woodroffe. #otttraffic,cbcotttraffic,2020-09-08,09:45:14,,,,,Lane Reduction,
2020-09-04 19:44:36+00:00,1301969429199294465,THE HARMER THEY COME: The Harmer pedestrian overpass is OPEN. Get up there. #ottwalk #ottbike #otttraffic,cbcotttraffic,2020-09-04,19:44:36,,,,,,
2020-09-04 11:34:20+00:00,1301846050769113088,"HAZARD: Broken-down vehicle, no flashers, northbound Nicholas going past uOttawa. Man outside his car, too. #otttraffic",cbcotttraffic,2020-09-04,11:34:20,,,Accident,,,
2020-09-03 11:09:11+00:00,1301477333824663552,COLLISION: Northbound Albion south of Leitrim. No emergency crews there yet. #otttraffic,cbcotttraffic,2020-09-03,11:09:11,Collision,,,,,
2020-09-03 10:32:32+00:00,1301468109811978241,PAVING: St-Laurent northbound from old Rideau High School to Montreal Rd. 9 a.m. to 3 p.m. #otttraffic,cbcotttraffic,2020-09-03,10:32:32,,,,,Lane Reduction,
2020-09-02 21:27:24+00:00,1301270527718420480,Hammering down rain in the west end. #otttraffic #ottbike,cbcotttraffic,2020-09-02,21:27:24,,,,,,
2020-09-01 11:44:54+00:00,1300761548747673600,BROKEN-DOWN VEHICLE: Southbound Riverside at Hunt Club in the right turn lane to go west on Hunt Club. White delivery van. Quite backed up. #Otttraffic,cbcotttraffic,2020-09-01,11:44:54,,Slow,,,,
2020-09-01 11:10:28+00:00,1300752881897934848,SLOW: Eastbound 417 from IKEA to carling. Heavy traffic. #Otttraffic,cbcotttraffic,2020-09-01,11:10:28,,Slow,,,,
2020-08-31 21:30:31+00:00,1300546536322068486,LADDER ALERT: There is a small aluminum ladder in the middle lane of the westbound 417 after Moodie. #Otttraffic,cbcotttraffic,2020-08-31,21:30:31,,,,,,
2020-08-31 19:23:29+00:00,1300514564585517057,PAVING: Contractor tells me crews will begin paving St. Laurent northbound from McArthur to Montreal Rd at 6 a.m. tomorrow. #Otttraffic #ottbike,cbcotttraffic,2020-08-31,19:23:29,,,,,,
2020-08-31 09:53:32+00:00,1300371132261060610,CLOSED: Thomas A. Dolan Parkway closes today between Carp Road and Stonecrest Road until mid-September. #otttraffic,cbcotttraffic,2020-08-31,09:53:32,,,,Closure,,
